X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
63.355436078972,1
101.084661619684,2
103.830027750159,3
104.330027750159,4
104.830027750159,5
104.966557411543,6
160.879970854182,7
231.009906528389,8
330.965253356355,9
