X,frankfurt_urban.MA[0].udpApp[0]/endToEndDelay:vector
30.253804560022,0.044566
30.264412560022,0.045174
30.273804560022,0.044566
30.283804560022,0.044566
30.294862560022,0.045624
30.304538573593,0.0453
30.313804573593,0.044566
30.324520573593,0.045282
30.333804573593,0.044566
30.344412573593,0.045174
30.353804573593,0.044566
30.363804573593,0.044566
30.373804573593,0.044566
30.383804573593,0.044566
30.393804573593,0.044566
30.403804587196,0.0445661
30.413804587196,0.0445661
30.423804587196,0.0445661
30.434798751922,0.0455602
30.443804587196,0.0445661
30.454871587196,0.0456331
30.463804587196,0.0445661
30.473804587196,0.0445661
30.483804587196,0.0445661
30.493804587196,0.0445661
30.503804600816,0.0445661
30.513804600816,0.0445661
30.523804600816,0.0445661
30.533804600816,0.0445661
30.543804600816,0.0445661
30.554817600816,0.0455791
30.563804600816,0.0445661
30.573804600816,0.0445661
30.583804600816,0.0445661
30.593804600816,0.0445661
30.603804614491,0.0445661
30.613804614491,0.0445661
30.623975858705,0.0447373
30.63514799369,0.0459095
30.643804614491,0.0445661
30.653804614491,0.0445661
30.664862614491,0.0456241
30.673804614491,0.0445661
30.683804614491,0.0445661
30.693804614491,0.0445661
30.705461628188,0.0462231
30.713804628188,0.0445661
30.723804628188,0.0445661
30.733804628188,0.0445661
30.743804628188,0.0445661
30.753804628188,0.0445661
30.763804628188,0.0445661
30.773804628188,0.0445661
30.784098942112,0.0448604
30.793804628188,0.0445661
30.805335641909,0.0460971
30.813804641909,0.0445661
30.823804641909,0.0445661
30.834862641909,0.0456241
30.843804641909,0.0445661
30.854603503528,0.045365
30.863804641909,0.0445661
30.873804641909,0.0445661
30.883804641909,0.0445661
30.893804641909,0.0445661
30.903804655665,0.0445661
30.913804655665,0.0445661
30.923804655665,0.0445661
30.933804655665,0.0445661
30.945001039299,0.0457625
30.953804655665,0.0445661
30.963804655665,0.0445661
30.974273481553,0.045035
30.983804655665,0.0445661
30.993804655665,0.0445661
31.004862669446,0.0456241
31.013804669446,0.0445661
31.023804669446,0.0445661
31.033804669446,0.0445661
31.043804669446,0.0445661
31.053804669446,0.0445661
31.063804669446,0.0445661
31.073804669446,0.0445661
31.083804669446,0.0445661
31.093804669446,0.0445661
31.104201136711,0.0449626
31.113804683367,0.0445662
31.123804683367,0.0445662
31.133804683367,0.0445662
31.143804683367,0.0445662
31.153804683367,0.0445662
31.163804683367,0.0445662
31.173804683367,0.0445662
31.184763683367,0.0455252
31.193804683367,0.0445662
31.203804697542,0.0445662
31.213804697542,0.0445662
31.223804697542,0.0445662
31.233804697542,0.0445662
31.243804697542,0.0445662
31.253804697542,0.0445662
31.265193220596,0.0459547
31.273804697542,0.0445662
31.283804697542,0.0445662
31.293804697542,0.0445662
31.303804711887,0.0445662
31.314709711887,0.0454712
31.325866711887,0.0466282
31.333804711887,0.0445662
31.343804711887,0.0445662
31.355308711887,0.0460702
31.363804711887,0.0445662
31.373804711887,0.0445662
31.383804711887,0.0445662
31.393804711887,0.0445662
31.403804726029,0.0445662
31.414871726029,0.0456332
31.423804726029,0.0445662
31.434547726029,0.0453092
31.443804726029,0.0445662
31.453804726029,0.0445662
31.463804726029,0.0445662
31.473804726029,0.0445662
31.483804726029,0.0445662
31.493804726029,0.0445662
31.503804739859,0.0445662
31.513804739859,0.0445662
31.523804739859,0.0445662
31.533804739859,0.0445662
31.543804739859,0.0445662
31.553804739859,0.0445662
31.563804739859,0.0445662
31.573804739859,0.0445662
31.583804739859,0.0445662
31.593804739859,0.0445662
31.603804753449,0.0445662
31.613804753449,0.0445662
31.623804753449,0.0445662
31.636154753449,0.0469162
31.643804753449,0.0445662
31.653804753449,0.0445662
31.663804753449,0.0445662
31.673804753449,0.0445662
31.683804753449,0.0445662
31.693804753449,0.0445662
31.703804766925,0.0445662
31.713804766925,0.0445662
31.724538766925,0.0453002
31.733804766925,0.0445662
31.743804766925,0.0445662
31.753804766925,0.0445662
31.764349766925,0.0451112
31.773804766925,0.0445662
31.783804766925,0.0445662
31.793804766925,0.0445662
31.803804780283,0.0445663
31.813804780283,0.0445663
31.824907780283,0.0456693
31.833804780283,0.0445663
31.844727780283,0.0454893
31.853804780283,0.0445663
31.863804780283,0.0445663
31.873804780283,0.0445663
31.883804780283,0.0445663
31.893804780283,0.0445663
31.903804793522,0.0445663
31.913804793522,0.0445663
31.924556793522,0.0453183
31.934700793522,0.0454623
31.943804793522,0.0445663
31.953804793522,0.0445663
31.965353793522,0.0461153
31.974610793522,0.0453723
31.983804793522,0.0445663
31.996352793522,0.0471143
32.004539053357,0.0453005
32.013804806654,0.0445663
32.024799806654,0.0455613
32.038193806654,0.0489553
32.044520806654,0.0452823
32.053804806654,0.0445663
32.063804806654,0.0445663
32.073804806654,0.0445663
32.083804806654,0.0445663
32.093804806654,0.0445663
32.103804819664,0.0445663
32.113804819664,0.0445663
32.123804819664,0.0445663
32.133804819664,0.0445663
32.143804819664,0.0445663
32.158544819664,0.0493063
