X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
67.303038020118,1
103.834540618397,2
166.351442814733,3
222.734671164464,4
223.234671164464,5
223.734671164464,6
224.234671164464,7
224.734671164464,8
225.234671164464,9
225.734671164464,10
226.234671164464,11
226.734671164464,12
227.234671164464,13
227.734671164464,14
228.234671164464,15
228.734671164464,16
229.234671164464,17
229.734671164464,18
318.16977164961,19
