X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
65.810618988365,1
105.773648352254,2
109.803312610379,3
110.303312610379,4
110.803312610379,5
111.11856965164,6
158.962122399902,7
228.533139053159,8
229.033139053159,9
229.533139053159,10
397.651491427944,11
438.425719207759,12
