X,frankfurt_urban.MA[0].udpApp[0]/endToEndDelay:vector
30.254264362491,0.0447244
30.264264362491,0.0447244
30.274827362491,0.0452874
30.284264362491,0.0447244
30.294264362491,0.0447244
30.304264376024,0.0447244
30.314264376024,0.0447244
30.324264376024,0.0447244
30.334264376024,0.0447244
30.344264376024,0.0447244
30.354264376024,0.0447244
30.364264376024,0.0447244
30.374686554649,0.0451466
30.384264376024,0.0447244
30.394264376024,0.0447244
30.404264389619,0.0447244
30.415034389619,0.0454944
30.424264389619,0.0447244
30.434264389619,0.0447244
30.444264389619,0.0447244
30.454264389619,0.0447244
30.464264389619,0.0447244
30.474264389619,0.0447244
30.484264389619,0.0447244
30.494264389619,0.0447244
30.50426440323,0.0447244
30.51426440323,0.0447244
30.52634440323,0.0468044
30.53426440323,0.0447244
30.54426440323,0.0447244
30.55426440323,0.0447244
30.56426440323,0.0447244
30.57426440323,0.0447244
30.58426440323,0.0447244
30.59426440323,0.0447244
30.604264416879,0.0447245
30.615070416879,0.0455305
30.624264416879,0.0447245
30.634264416879,0.0447245
30.644264416879,0.0447245
30.654264416879,0.0447245
30.666110416879,0.0465705
30.674264416879,0.0447245
30.684264416879,0.0447245
30.694264416879,0.0447245
30.70426443059,0.0447245
30.71426443059,0.0447245
30.72426443059,0.0447245
30.736000708244,0.0464607
30.74426443059,0.0447245
30.75426443059,0.0447245
30.76426443059,0.0447245
30.77426443059,0.0447245
30.78426443059,0.0447245
30.79426443059,0.0447245
30.805077184824,0.0455372
30.8142644443,0.0447245
30.8242644443,0.0447245
30.8352234443,0.0456835
30.8442644443,0.0447245
30.8542644443,0.0447245
30.8653494443,0.0458095
30.8752234443,0.0456835
30.8842644443,0.0447245
30.8942644443,0.0447245
30.904264458082,0.0447245
30.914264458082,0.0447245
30.924264458082,0.0447245
30.934264458082,0.0447245
30.944264458082,0.0447245
30.954264458082,0.0447245
30.964264458082,0.0447245
30.974264458082,0.0447245
30.984264458082,0.0447245
30.994264458082,0.0447245
31.004264471888,0.0447245
31.014264471888,0.0447245
31.024264471888,0.0447245
31.035031858967,0.0454919
31.044264471888,0.0447245
31.055223471888,0.0456835
31.064264471888,0.0447245
31.074264471888,0.0447245
31.085304471888,0.0457645
31.094264471888,0.0447245
31.105043485705,0.0455035
31.115214485705,0.0456745
31.124264485705,0.0447245
31.134264485705,0.0447245
31.146407485705,0.0468675
31.154264485705,0.0447245
31.164264485705,0.0447245
31.174264485705,0.0447245
31.184264485705,0.0447245
31.194264485705,0.0447245
31.204264499559,0.0447245
31.214264499559,0.0447245
31.224264499559,0.0447245
31.234264499559,0.0447245
31.244264499559,0.0447245
31.254264499559,0.0447245
31.264264499559,0.0447245
31.274264499559,0.0447245
31.284264499559,0.0447245
31.294264499559,0.0447245
31.304264513584,0.0447246
31.314264513584,0.0447246
31.324264513584,0.0447246
31.334264513584,0.0447246
31.344264513584,0.0447246
31.354264513584,0.0447246
31.364264513584,0.0447246
31.374264513584,0.0447246
31.384264513584,0.0447246
31.396254513584,0.0467146
31.404264527847,0.0447246
31.414264527847,0.0447246
31.424264527847,0.0447246
31.434264527847,0.0447246
31.444824464349,0.0452845
31.454264527847,0.0447246
31.464264527847,0.0447246
31.475115527847,0.0455756
31.484264527847,0.0447246
31.494264527847,0.0447246
31.504264542247,0.0447246
31.514264542247,0.0447246
31.525088542247,0.0455486
31.534264542247,0.0447246
31.544264542247,0.0447246
31.556542542247,0.0470026
31.564264542247,0.0447246
31.574264542247,0.0447246
31.584264542247,0.0447246
31.594264542247,0.0447246
31.60426455641,0.0447246
31.61426455641,0.0447246
31.62426455641,0.0447246
31.635263016042,0.0457231
31.64426455641,0.0447246
31.65426455641,0.0447246
31.66563355641,0.0460936
31.67534955641,0.0458096
31.68498055641,0.0454406
31.69426455641,0.0447246
31.704264570226,0.0447246
31.714264570226,0.0447246
31.724827570226,0.0452876
31.734264570226,0.0447246
31.744809570226,0.0452696
31.754264570226,0.0447246
31.764953570226,0.0454136
31.774264570226,0.0447246
31.784264570226,0.0447246
31.794264570226,0.0447246
31.804264583834,0.0447246
31.814264583834,0.0447246
31.824264583834,0.0447246
31.834264583834,0.0447246
31.844935583834,0.0453956
31.854264583834,0.0447246
31.864264583834,0.0447246
31.875151583834,0.0456116
31.884264583834,0.0447246
31.894264583834,0.0447246
31.904264597334,0.0447246
31.914264597334,0.0447246
31.924264597334,0.0447246
31.936902597334,0.0473626
31.944264597334,0.0447246
31.954264597334,0.0447246
