X,frankfurt_urban.MA[0].udpApp[0]/endToEndDelay:vector
30.254518694579,0.0445152
30.264538657217,0.0445351
30.274518694579,0.0445152
30.284518694579,0.0445152
30.294518694579,0.0445152
30.304518708386,0.0445152
30.314518708386,0.0445152
30.325482843534,0.0454793
30.335207708386,0.0452042
30.344518708386,0.0445152
30.354518708386,0.0445152
30.364518708386,0.0445152
30.374518708386,0.0445152
30.385099708386,0.0450962
30.394518708386,0.0445152
30.404518722226,0.0445152
30.414518722226,0.0445152
30.425216722226,0.0452132
30.434518722226,0.0445152
30.444518722226,0.0445152
30.455198722226,0.0451952
30.464518722226,0.0445152
30.474518722226,0.0445152
30.484518722226,0.0445152
30.494518722226,0.0445152
30.504518736059,0.0445152
30.514518736059,0.0445152
30.525324736059,0.0453212
30.534518736059,0.0445152
30.544518736059,0.0445152
30.554518736059,0.0445152
30.565144736059,0.0451412
30.574518736059,0.0445152
30.584518736059,0.0445152
30.595567736059,0.0455642
30.604518749945,0.0445152
30.615333749945,0.0453302
30.625896749945,0.0458932
30.635126749945,0.0451232
30.645459749945,0.0454562
30.654518749945,0.0445152
30.664518749945,0.0445152
30.675261749945,0.0452582
30.684518749945,0.0445152
30.694518749945,0.0445152
30.704518763858,0.0445152
30.715090763858,0.0450872
30.724518763858,0.0445152
30.734518763858,0.0445152
30.744518763858,0.0445152
30.756003509746,0.046
30.764518763858,0.0445152
30.774518763858,0.0445152
30.784518763858,0.0445152
30.794518763858,0.0445152
30.804518777789,0.0445152
30.814518777789,0.0445152
30.824518777789,0.0445152
30.834518777789,0.0445152
30.844518777789,0.0445152
30.855585777789,0.0455822
30.864518777789,0.0445152
30.874518777789,0.0445152
30.884518777789,0.0445152
30.894518777789,0.0445152
30.904518791732,0.0445153
30.914518791732,0.0445153
30.924518791732,0.0445153
30.935671791732,0.0456683
30.944518791732,0.0445153
30.954518791732,0.0445153
30.966913791732,0.0469103
30.974518791732,0.0445153
30.984518791732,0.0445153
30.994518791732,0.0445153
31.004518805736,0.0445153
31.014518805736,0.0445153
31.024518805736,0.0445153
31.034518805736,0.0445153
31.044518805736,0.0445153
31.054518805736,0.0445153
31.064518805736,0.0445153
31.074518805736,0.0445153
31.084518805736,0.0445153
31.095099805736,0.0450963
31.105558820001,0.0455553
31.115117820001,0.0451143
31.124518820001,0.0445153
31.134518820001,0.0445153
31.144518820001,0.0445153
31.154518820001,0.0445153
31.165459820001,0.0454563
31.174518820001,0.0445153
31.184518820001,0.0445153
31.194518820001,0.0445153
31.204518834507,0.0445153
31.214518834507,0.0445153
31.224518834507,0.0445153
31.234518834507,0.0445153
31.244518834507,0.0445153
31.254518834507,0.0445153
31.264518834507,0.0445153
31.274518834507,0.0445153
31.284518834507,0.0445153
31.29481244197,0.0448089
31.304518848949,0.0445153
31.315450848949,0.0454473
31.325243848949,0.0452403
31.334518848949,0.0445153
31.345180848949,0.0451773
31.354518848949,0.0445153
31.365770848949,0.0457673
31.374518848949,0.0445153
31.384518848949,0.0445153
31.394518848949,0.0445153
31.405252863113,0.0452493
31.414518863113,0.0445153
31.424518863113,0.0445153
31.434518863113,0.0445153
31.444518863113,0.0445153
31.454518863113,0.0445153
31.464518863113,0.0445153
31.474518863113,0.0445153
31.484518863113,0.0445153
31.494518863113,0.0445153
31.5051088769,0.0451053
31.5145188769,0.0445153
31.5253158769,0.0453123
31.5354868769,0.0454833
31.5445188769,0.0445153
31.5593038769,0.0493003
31.5645188769,0.0445153
31.5745188769,0.0445153
31.5845188769,0.0445153
31.5945188769,0.0445153
31.604518890566,0.0445154
31.614518890566,0.0445154
31.624518890566,0.0445154
31.635189890566,0.0451864
31.644518890566,0.0445154
31.654518890566,0.0445154
31.664518890566,0.0445154
31.674518890566,0.0445154
31.685180890566,0.0451774
31.694518890566,0.0445154
31.704518904112,0.0445154
31.715513904112,0.0455104
31.724518904112,0.0445154
31.734518904112,0.0445154
31.744518904112,0.0445154
31.755785202255,0.0457817
31.764518904112,0.0445154
31.774518904112,0.0445154
31.785108904112,0.0451054
31.794518904112,0.0445154
31.806337917536,0.0463344
31.815279917536,0.0452764
31.825306917536,0.0453034
31.834751386574,0.0447479
31.844518917536,0.0445154
31.854518917536,0.0445154
31.864518917536,0.0445154
31.874518917536,0.0445154
31.884518917536,0.0445154
31.895189917536,0.0451864
31.904518930835,0.0445154
31.914518930835,0.0445154
31.925495930835,0.0454924
31.936508930835,0.0465054
31.944518930835,0.0445154
31.954518930835,0.0445154
31.964518930835,0.0445154
31.976976930835,0.0469734
31.984518930835,0.0445154
31.994518930835,0.0445154
32.004518944009,0.0445154
32.014518944009,0.0445154
32.028826944009,0.0488234
32.034518944009,0.0445154
32.044518944009,0.0445154
32.055126944009,0.0451234
32.064518944009,0.0445154
32.074518944009,0.0445154
32.084518944009,0.0445154
32.095603944009,0.0456004
32.105549957057,0.0455464
32.116778957057,0.0467754
32.125540957057,0.0455374
32.136364957057,0.0463614
32.146103717699,0.0461002
32.155540957057,0.0455374
32.165630957057,0.0456274
32.175594957057,0.0455914
32.185558957057,0.0455554
32.194518957057,0.0445154
32.204518969977,0.0445154
32.215396969977,0.0453934
32.225387969977,0.0453844
32.236184969977,0.0461814
32.244518969977,0.0445154
32.254518969977,0.0445154
32.264518969977,0.0445154
32.275459969977,0.0454564
32.284518969977,0.0445154
32.295630969977,0.0456274
