X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
164.514707944329,1
165.514707944329,2
167.514707944329,3
171.514707944329,4
179.514707944329,5
195.514707944329,6
227.514707944329,7
259.514707944329,8
291.514707944329,9
296.528707183226,1
297.528707183226,2
299.528707183226,3
303.528707183226,4
311.528707183226,5
327.528707183226,6
334.772554981421,1
335.772554981421,2
337.772554981421,3
341.772554981421,4
349.772554981421,5
365.772554981421,6
375.006041648845,1
376.006041648845,2
378.006041648845,3
