X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
199.273409042084,1
304.11611781605,2
346.13225063069,3
389.202705995934,4
389.702705995934,5
390.202705995934,6
390.702705995934,7
391.202705995934,8
391.702705995934,9
392.202705995934,10
392.702705995934,11
393.202705995934,12
393.702705995934,13
394.202705995934,14
394.702705995934,15
395.202705995934,16
395.702705995934,17
396.202705995934,18
396.702705995934,19
397.202705995934,20
397.702705995934,21
398.202705995934,22
398.702705995934,23
399.202705995934,24
399.702705995934,25
400.202705995934,26
400.702705995934,27
401.202705995934,28
401.702705995934,29
401.982352455121,30
402.482352455121,31
402.982352455121,32
403.482352455121,33
403.699404578728,34
