X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.621634923326,1
196.621634923326,2
198.621634923326,3
202.621634923326,4
210.621634923326,5
226.621634923326,6
258.621634923326,7
290.621634923326,8
292.005815097551,1
293.005815097551,2
295.005815097551,3
299.005815097551,4
307.005815097551,5
323.005815097551,6
336.694230646273,1
337.694230646273,2
339.694230646273,3
343.694230646273,4
351.694230646273,5
367.694230646273,6
