X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.017660120452,1
198.017660120452,2
200.017660120452,3
204.017660120452,4
212.017660120452,5
228.017660120452,6
260.017660120452,7
292.017660120452,8
295.661461120399,1
296.661461120399,2
298.661461120399,3
302.661461120399,4
310.661461120399,5
326.661461120399,6
342.254361029353,1
343.254361029353,2
345.254361029353,3
349.254361029353,4
357.254361029353,5
373.254361029353,6
