X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.942122458123,1
196.942122458123,2
198.942122458123,3
202.942122458123,4
210.942122458123,5
226.942122458123,6
258.942122458123,7
290.942122458123,8
293.201751728309,1
294.201751728309,2
296.201751728309,3
300.201751728309,4
308.201751728309,5
324.201751728309,6
337.877039188338,1
338.877039188338,2
340.877039188338,3
344.877039188338,4
352.877039188338,5
368.877039188338,6
