X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.339062488907,0.00351926
30.349456006527,0.00391277
30.357862006527,0.00231877
30.367862006527,0.00231877
30.378875006527,0.00333177
30.387862006527,0.00231877
30.398821006527,0.00327777
30.407862015532,0.00231878
30.417862015532,0.00231878
30.429834015532,0.00429078
30.438578015532,0.00303478
30.448425015532,0.00288178
30.457862015532,0.00231878
30.467862015532,0.00231878
30.477862015532,0.00231878
30.487862015532,0.00231878
30.497862015532,0.00231878
30.50786202454,0.00231879
30.51786202454,0.00231879
30.52786202454,0.00231879
30.53786202454,0.00231879
30.54786202454,0.00231879
30.55882102454,0.00327779
30.56879402454,0.00325079
30.579998677586,0.00445545
30.58866802454,0.00312479
30.59786202454,0.00231879
30.609979385699,0.00443615
30.618416033527,0.0028728
30.627862033527,0.0023188
30.637862033527,0.0023188
30.647862033527,0.0023188
30.657862033527,0.0023188
30.667862033527,0.0023188
30.678569033527,0.0030258
30.687862033527,0.0023188
30.697862033527,0.0023188
30.707862042519,0.00231881
30.718875042519,0.00333181
30.728902042519,0.00335881
30.744965042519,0.00942181
30.750068042519,0.00452481
30.757862042519,0.00231881
30.767862042519,0.00231881
30.778956042519,0.00341281
30.790766042519,0.00522281
30.798416042519,0.00287281
30.808605051536,0.00306182
30.818758051536,0.00321482
30.827862051536,0.00231882
30.838407051536,0.00286382
30.847862051536,0.00231882
30.857862051536,0.00231882
30.867862051536,0.00231882
30.879618051536,0.00407482
30.887862051536,0.00231882
30.897862051536,0.00231882
30.907862060533,0.00231883
30.917862060533,0.00231883
30.927862060533,0.00231883
30.938479060533,0.00293583
30.950005060533,0.00446183
30.957862060533,0.00231883
30.967862060533,0.00231883
30.977862060533,0.00231883
30.987862060533,0.00231883
30.997862060533,0.00231883
31.009250921684,0.00370769
31.025744069544,0.0102008
31.027862069544,0.00231884
31.037862069544,0.00231884
31.049825069544,0.00428184
31.062301069544,0.00675784
31.069339069544,0.00379584
31.082350069544,0.00680684
31.087862069544,0.00231884
31.097862069544,0.00231884
31.111410078412,0.00586685
31.117862078412,0.00231885
31.127862078412,0.00231885
31.137862078412,0.00231885
31.147862078412,0.00231885
31.157862078412,0.00231885
31.167862078412,0.00231885
31.177862078412,0.00231885
31.187862078412,0.00231885
31.197862078412,0.00231885
31.207862087137,0.00231886
31.219114087137,0.00357086
31.227862087137,0.00231886
31.238461087137,0.00291786
31.248641087137,0.00309786
