X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.339062488907,1008,1000
30.349456006527,1008,1000
30.357862006527,1008,1000
30.367862006527,1008,1000
30.378875006527,1008,1000
30.387862006527,1008,1000
30.398821006527,1008,1000
30.407862015532,1008,1000
30.417862015532,1008,1000
30.429834015532,1008,1000
30.438578015532,1008,1000
30.448425015532,1008,1000
30.457862015532,1008,1000
30.467862015532,1008,1000
30.477862015532,1008,1000
30.487862015532,1008,1000
30.497862015532,1008,1000
30.50786202454,1008,1000
30.51786202454,1008,1000
30.52786202454,1008,1000
30.53786202454,1008,1000
30.54786202454,1008,1000
30.55882102454,1008,1000
30.56879402454,1008,1000
30.579998677586,1008,1000
30.58866802454,1008,1000
30.59786202454,1008,1000
30.609979385699,1008,1000
30.618416033527,1008,1000
30.627862033527,1008,1000
30.637862033527,1008,1000
30.647862033527,1008,1000
30.657862033527,1008,1000
30.667862033527,1008,1000
30.678569033527,1008,1000
30.687862033527,1008,1000
30.697862033527,1008,1000
30.707862042519,1008,1000
30.718875042519,1008,1000
30.728902042519,1008,1000
30.744965042519,1008,1000
30.750068042519,1008,1000
30.757862042519,1008,1000
30.767862042519,1008,1000
30.778956042519,1008,1000
30.790766042519,1008,1000
30.798416042519,1008,1000
30.808605051536,1008,1000
30.818758051536,1008,1000
30.827862051536,1008,1000
30.838407051536,1008,1000
30.847862051536,1008,1000
30.857862051536,1008,1000
30.867862051536,1008,1000
30.879618051536,1008,1000
30.887862051536,1008,1000
30.897862051536,1008,1000
30.907862060533,1008,1000
30.917862060533,1008,1000
30.927862060533,1008,1000
30.938479060533,1008,1000
30.950005060533,1008,1000
30.957862060533,1008,1000
30.967862060533,1008,1000
30.977862060533,1008,1000
30.987862060533,1008,1000
30.997862060533,1008,1000
31.009250921684,1008,1000
31.025744069544,1008,1000
31.027862069544,1008,1000
31.037862069544,1008,1000
31.049825069544,1008,1000
31.062301069544,1008,1000
31.069339069544,1008,1000
31.082350069544,1008,1000
31.087862069544,1008,1000
31.097862069544,1008,1000
31.111410078412,1008,1000
31.117862078412,1008,1000
31.127862078412,1008,1000
31.137862078412,1008,1000
31.147862078412,1008,1000
31.157862078412,1008,1000
31.167862078412,1008,1000
31.177862078412,1008,1000
31.187862078412,1008,1000
31.197862078412,1008,1000
31.207862087137,1008,1000
31.219114087137,1008,1000
31.227862087137,1008,1000
31.238461087137,1008,1000
31.248641087137,1008,1000
