X,frankfurt_urban_n_vehicles.MA[7].udpApp[0]/endToEndDelay:vector
44.816909886317,0.341032
44.854163840765,0.368286
44.859945549047,0.364068
44.881186480221,0.365309
44.886715589915,0.350838
44.910322565581,0.334445
44.932502532163,0.346625
44.937850412269,0.341972
44.939080821249,0.333203
44.963424495617,0.317547
44.974163235005,0.318285
44.975582662231,0.309705
44.999705627305,0.313828
45.035465059327,0.339587
45.041809829427,0.335932
45.047733284545,0.331855
45.068928054645,0.34305
45.070987495359,0.33511
45.088847619139,0.33297
45.122202531562,0.306325
45.14935580337,0.323478
45.15782960382,0.321952
45.169195272776,0.313317
45.174602274702,0.298724
45.200847883173,0.29497
45.231430713611,0.315553
45.264111544049,0.338234
45.288735601659,0.352858
45.295229659269,0.349352
45.309945531632,0.344068
45.352479690572,0.346602
45.386222550712,0.370345
45.428400724514,0.402523
45.429060447706,0.393183
45.445571409678,0.389693
45.449902614334,0.374025
45.452227110366,0.366349
45.483459348848,0.367581
45.491177238278,0.365299
45.52085714787,0.384979
45.530034066238,0.384156
45.556003309982,0.390125
45.56225985586,0.366382
45.587375855656,0.331498
45.597825774024,0.331948
45.610914712369,0.335037
45.647344710355,0.331467
45.677042657461,0.331165
45.702620231397,0.306742
45.722422678807,0.306545
45.737624916723,0.301747
45.745241745887,0.299364
45.762733144581,0.306855
45.770568120121,0.30469
45.784374340385,0.288496
45.790517739079,0.28464
45.804341096783,0.278463
45.840401519265,0.304524
45.850046522957,0.304169
45.877780811841,0.321903
45.889520420071,0.323642
45.916629268513,0.340751
45.932413540799,0.336536
45.944728572137,0.328851
45.972793472065,0.296916
46.016847216828,0.310969
46.0295885244,0.293711
46.038711582852,0.292834
46.053057641304,0.29718
46.059573699756,0.293696
46.087758040902,0.31188
46.113738778261,0.297861
46.145759330537,0.299881
46.166875645303,0.310998
46.175939730219,0.290062
46.176599553701,0.280722
46.190529638617,0.284652
46.230329810847,0.304452
46.239813921657,0.303936
46.263759675387,0.307882
46.268563992037,0.302686
46.287926862603,0.302049
46.314055271575,0.318177
46.354631407915,0.348753
46.381081784315,0.365204
46.389597920655,0.36372
46.406293584858,0.350416
46.421672970894,0.355795
46.42230583591,0.346428
46.45941903254,0.343541
46.479209287912,0.333331
46.491600446822,0.335723
46.514799295806,0.348921
46.576739479708,0.380862
46.591643057588,0.385765
46.616324194083,0.380446
46.624517191715,0.378639
46.625909806555,0.370032
46.687232275251,0.361354
46.723001588146,0.367124
46.745181822402,0.379304
46.78325629613,0.407378
46.79734802682,0.40147
46.798052932168,0.382175
46.8045601852,0.378682
46.83191554956,0.386038
46.86866930363,0.392791
46.886521928006,0.370644
46.90407522296,0.348197
46.915387466122,0.33951
46.941712331782,0.335834
46.954132383846,0.338254
46.99475228549,0.338874
47.007205589131,0.341328
47.026185852375,0.330308
47.062499811017,0.316622
47.080369121861,0.324491
47.093381432705,0.327503
47.119049762747,0.343172
47.156514954557,0.360637
47.163653659695,0.357776
47.174421650341,0.338544
47.184588986939,0.328711
47.218947829031,0.34307
47.229894191447,0.344016
47.240000191563,0.344122
47.246913827789,0.341036
47.298489017623,0.352611
47.321945138369,0.356067
47.326280297389,0.350402
47.336281912353,0.340404
47.341331883939,0.315454
47.361299769557,0.325422
47.361842754003,0.315965
47.375490141851,0.319612
47.418109861484,0.332232
47.43138963184,0.325512
47.467912114878,0.342034
47.494206527666,0.358329
47.517745230981,0.371867
47.535642667963,0.379765
47.551061733377,0.365184
47.560910170359,0.365032
47.570606091009,0.364728
47.594859766815,0.368982
47.598026426113,0.352148
47.598686436335,0.342808
47.643451163047,0.377573
47.646899447601,0.361022
47.653735908217,0.357858
47.687514368833,0.381636
47.7055010117,0.369623
47.725124495452,0.379247
47.74820531077,0.362327
47.785734347622,0.369856
47.792230401668,0.356352
47.839983737073,0.354106
47.865772318939,0.369894
47.874937052331,0.369059
47.876838861309,0.360961
47.901530373653,0.375652
47.916442238019,0.380564
47.925381102385,0.369503
47.930178966751,0.364301
47.955810474351,0.339933
47.971963002551,0.346085
48.010386225102,0.354508
48.02553477466,0.359657
48.036422324218,0.360544
48.069907888012,0.35403
48.07207062683,0.336193
48.080056961386,0.324179
48.100774627384,0.314897
48.116152153972,0.320274
48.119093907672,0.313216
48.14678198796,0.310904
48.158971785518,0.313094
48.162889359156,0.297011
