X,frankfurt_urban_n_vehicles.MA[5].tcpApp[0]/endToEndDelay:vector
415.814888658204,0.450308
416.007063893394,0.182175
416.197312242833,0.180248
416.387093716121,0.179781
416.578835192804,0.181741
416.772383245862,0.183548
416.965057091037,0.182674
417.154928786171,0.179872
417.346981241794,0.182052
417.538597425123,0.181616
417.729311657295,0.180714
417.920577852497,0.181266
418.111083303953,0.180505
418.301442490143,0.180359
418.492570930772,0.181128
418.683332958032,0.180762
418.878938028837,0.185605
419.069183187019,0.180245
419.262284822014,0.183102
419.463179475763,0.190895
419.653239878592,0.18006
419.846168797723,0.182929
420.041853724064,0.185685
420.231637484212,0.179784
420.428248530829,0.186611
420.621500025364,0.183251
420.81486132582,0.183361
421.005996284005,0.181135
421.195834481076,0.179838
421.386561208317,0.180727
421.57804144852,0.18148
421.774120046001,0.186079
421.970014309087,0.185894
422.161336067085,0.181322
422.353614746616,0.182279
422.554108665333,0.190494
422.745753862245,0.181645
422.950247838903,0.194494
423.140589161767,0.180341
423.417744908269,0.267156
423.634659733185,0.206915
423.825156245919,0.180497
424.022446393138,0.18729
424.223932760145,0.191486
424.415969654469,0.182037
424.608355033507,0.182385
424.804889154931,0.186534
425.009338229715,0.194449
425.216071027667,0.196733
425.411370602076,0.1853
425.604376548979,0.183006
425.797452621543,0.183076
425.989876707431,0.182424
426.179944178952,0.180067
426.373081085005,0.183137
426.563199645648,0.180119
426.75391752136,0.180718
426.950279707977,0.186362
427.169330145989,0.20905
427.359546288185,0.180216
427.571107994036,0.201562
427.774517508538,0.19341
428.005810170688,0.221293
428.196294745435,0.180485
428.386569596327,0.180275
428.577468405469,0.180899
428.76786730671,0.180399
428.966147728476,0.18828
429.177591342853,0.201444
429.371759903198,0.184169
429.577473319855,0.195713
429.76910982906,0.181637
429.962320440546,0.183211
430.183183940662,0.210864
430.38839616332,0.195212
430.591402103672,0.193006
430.785340150855,0.183938
430.977266270502,0.181926
431.169509455654,0.182243
431.361883520752,0.182374
431.552342644221,0.180459
431.836217868998,0.273875
432.146263579358,0.300046
432.37099821283,0.214735
432.569766811513,0.188769
432.772821009359,0.193054
432.96731949001,0.184498
433.189561883745,0.212242
433.49053674196,0.290975
433.827310397797,0.326774
434.155704564958,0.318394
434.402409736319,0.236705
434.689820061461,0.27741
435.119099347229,0.419279
435.533994178398,0.404895
435.875941967291,0.331948
