X,frankfurt_urban_n_vehicles.MA[4].tcpApp[0]/endToEndDelay:vector
346.379773787744,7.42887
346.609715264331,0.219941
346.772599248206,0.152884
346.9381324318,0.155533
347.095961906625,0.147829
347.248058207647,0.142096
347.399802121599,0.141744
347.549839045251,0.140037
347.702983870912,0.143145
347.853019990724,0.140036
348.002592446174,0.139572
348.153608464961,0.141016
348.303679645369,0.140071
348.458089551107,0.14441
348.611560525598,0.143471
348.763358684885,0.141798
348.91570489107,0.142346
349.067592771544,0.141888
349.218766058054,0.141173
349.370862320341,0.142096
349.521294832033,0.140433
349.673655908766,0.142361
349.825208985543,0.141553
349.977622932405,0.142414
350.127234402854,0.139611
350.278416820611,0.141182
350.429635316725,0.141218
350.579813068614,0.140178
350.734615917266,0.144803
350.884283973796,0.139668
351.038598085234,0.144314
351.190837234075,0.142239
351.341118954367,0.140282
351.492307708711,0.141189
351.642072688848,0.139765
351.797712691664,0.14564
351.948386083412,0.140673
352.098359927513,0.139974
352.249065011829,0.140705
352.401107539785,0.142043
352.552105356619,0.140998
352.702642991468,0.140538
352.855520411827,0.142877
353.007167050701,0.141647
353.160714388766,0.143547
353.311605758997,0.140891
353.464842224664,0.143236
353.617725194988,0.142883
353.767990396989,0.140265
353.920970929834,0.142981
354.07216678767,0.141196
354.224413383048,0.142247
354.375549167356,0.141136
354.525530823056,0.139982
354.676317076244,0.140786
354.82766513003,0.141348
354.978972248209,0.141307
355.13116476485,0.142193
355.28211674827,0.140952
355.434834832263,0.142718
355.584586849474,0.139752
355.738193908041,0.143607
355.889306836093,0.141113
356.040521778464,0.141215
356.190165431714,0.139644
356.3412490794,0.141084
356.490958073558,0.139709
356.642655894115,0.141698
356.793405808715,0.14075
356.945815718195,0.14241
357.100406353311,0.144591
357.250650438586,0.140244
357.401424098569,0.140774
357.551527841171,0.140104
357.701055290703,0.139527
357.852060082295,0.141005
358.002114573148,0.140054
358.152302171578,0.140188
358.304026169651,0.141724
358.455253795049,0.141228
358.606816982373,0.141563
358.759727577888,0.142911
358.912908528972,0.143181
359.063078354068,0.14017
359.213873028774,0.140795
359.36356427355,0.139691
359.513232610997,0.139668
359.663754124755,0.140522
359.814482159992,0.140728
359.96706044548,0.142578
360.117417008532,0.140357
360.267611830932,0.140195
360.41939722021,0.141785
360.56970898148,0.140312
360.72105314121,0.141344
360.871214634318,0.140161
361.022943028222,0.141728
361.174960561783,0.142018
361.325735896937,0.140775
361.477423292243,0.141687
361.632044433228,0.144621
361.783493702821,0.141449
361.934255047088,0.140761
362.086239283437,0.141984
362.238659407287,0.14242
362.389084666188,0.140425
362.539833753888,0.140749
362.692078591537,0.142245
362.842804075305,0.140725
362.995455052281,0.142651
363.149397344909,0.143942
363.298964095055,0.139567
