X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
207.123004193064,1
298.308880144158,2
340.144811788394,3
379.016935136999,4
379.516935136999,5
380.016935136999,6
380.329786800717,7
380.829786800717,8
381.329786800717,9
381.829786800717,10
382.329786800717,11
382.829786800717,12
383.329786800717,13
383.829786800717,14
384.329786800717,15
384.829786800717,16
385.329786800717,17
385.829786800717,18
386.329786800717,19
386.829786800717,20
387.329786800717,21
387.829786800717,22
388.329786800717,23
388.829786800717,24
389.329786800717,25
389.829786800717,26
390.329786800717,27
390.829786800717,28
391.329786800717,29
391.829786800717,30
392.329786800717,31
392.829786800717,32
393.329786800717,33
393.829786800717,34
394.329786800717,35
394.829786800717,36
395.329786800717,37
395.829786800717,38
396.329786800717,39
396.829786800717,40
397.329786800717,41
397.829786800717,42
398.329786800717,43
398.829786800717,44
399.329786800717,45
399.469811763473,46
399.969811763473,47
400.469811763473,48
400.749828030624,49
