X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
186.234369592237,1
187.234369592237,2
189.234369592237,3
193.234369592237,4
201.234369592237,5
217.234369592237,6
249.234369592237,7
281.234369592237,8
295.336059753215,1
296.336059753215,2
298.336059753215,3
302.336059753215,4
310.336059753215,5
326.336059753215,6
345.029869341197,1
346.029869341197,2
348.029869341197,3
352.029869341197,4
360.029869341197,5
376.029869341197,6
