X,frankfurt_urban_n_vehicles.MA[5].tcpApp[0]/endToEndDelay:vector
310.985151764248,0.346155
311.134386454541,0.139235
311.283630064662,0.139244
311.432837607407,0.139208
311.582881229897,0.140044
311.732070627151,0.139189
311.881250946281,0.13918
312.030503200099,0.139252
312.179728377246,0.139225
312.329079489998,0.139351
312.478304527355,0.139225
312.627789542742,0.139485
312.776825443306,0.139036
312.92634934766,0.139524
313.076064259856,0.139715
313.226440466044,0.140376
313.375622115585,0.139182
313.524653305497,0.139031
313.674161602818,0.139508
313.823233073114,0.139071
313.972313480904,0.13908
314.12155583693,0.139242
314.270744133031,0.139188
314.42053137974,0.139787
314.57005692845,0.139526
314.719137071236,0.13908
314.868262176561,0.139125
315.01810445651,0.139842
315.167274466299,0.13917
315.316426419771,0.139152
315.46587913573,0.139453
315.614986004905,0.139107
315.763939844271,0.138954
315.913576179461,0.139636
316.062691945027,0.139116
316.211915668723,0.139224
316.360960643492,0.139045
316.510220307091,0.13926
316.659362950429,0.139143
316.808785182286,0.139422
316.958044778299,0.13926
317.107106349711,0.139062
317.256441636947,0.139335
317.40620417712,0.139763
317.555600625493,0.139396
317.706077747467,0.140477
317.855800083696,0.139722
318.006578057895,0.140778
318.15916107245,0.142583
318.31211207308,0.142951
318.463384216168,0.141272
318.615326157225,0.141942
318.766030556798,0.140704
318.917362323889,0.141332
319.069068935537,0.141707
319.218388922727,0.13932
319.370175273384,0.141786
319.522318794351,0.142144
319.673814849841,0.141496
319.827507989901,0.143693
319.977911717849,0.140404
320.130815715615,0.142904
320.28022155542,0.139406
320.430006575245,0.139785
320.579364678939,0.139358
320.729630444269,0.140266
320.878891314456,0.139261
321.028918878255,0.140028
321.179190239151,0.140271
321.329086242234,0.139896
321.484001282581,0.144915
321.633030135747,0.139029
321.782448872646,0.139419
321.934996864631,0.142548
322.091465224497,0.146468
322.243959689381,0.142494
322.394821524423,0.140862
322.544123258508,0.139302
322.695707151053,0.141584
322.850785564353,0.145078
323.000785419945,0.14
323.150887399002,0.140102
323.309115927469,0.148229
323.459237842549,0.140122
323.611632658836,0.142395
323.770039940282,0.148407
323.920030079031,0.13999
324.07250089728,0.142471
324.223144663881,0.140644
324.374723302052,0.141579
324.525028078101,0.140305
324.676233842756,0.141206
324.840463563793,0.15423
325.001031478756,0.150568
325.166531009939,0.1555
325.316625566476,0.140095
325.466390091036,0.139765
325.615631158049,0.139241
325.766701590356,0.14107
325.917949703229,0.141248
326.067130977429,0.139181
326.218127086725,0.140996
326.369794279909,0.141667
326.521047872531,0.141254
326.672348560967,0.141301
326.821835250907,0.139487
326.97161992188,0.139785
327.121966749101,0.140347
327.271579380911,0.139613
327.420608392091,0.139029
327.572578595022,0.14197
327.722463886652,0.139885
327.872737930592,0.140274
328.025141691231,0.142404
328.177956726639,0.142815
328.332928662602,0.144972
328.483866250716,0.140938
328.636862129261,0.142996
328.788523343726,0.141661
328.956638141758,0.158115
329.106942317714,0.140304
329.262389603558,0.145447
329.412799923995,0.14041
329.580788571076,0.157989
329.73539418104,0.144606
329.912092379174,0.166698
330.068952848205,0.14686
330.221317388308,0.142365
330.379161125184,0.147844
330.53033084073,0.14117
330.680926793691,0.140596
330.834360310665,0.143434
