X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.693608768072,1
196.693608768072,2
198.693608768072,3
202.693608768072,4
210.693608768072,5
226.693608768072,6
258.693608768072,7
290.693608768072,8
294.308315625405,1
295.308315625405,2
297.308315625405,3
301.308315625405,4
309.308315625405,5
325.308315625405,6
332.791891006409,1
333.791891006409,2
335.791891006409,3
339.791891006409,4
347.791891006409,5
363.791891006409,6
395.791891006409,7
