X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
186.82836330885,1
187.82836330885,2
189.82836330885,3
193.82836330885,4
201.82836330885,5
217.82836330885,6
249.82836330885,7
281.82836330885,8
294.170142704863,1
295.170142704863,2
297.170142704863,3
301.170142704863,4
309.170142704863,5
325.170142704863,6
332.396711297202,1
333.396711297202,2
335.396711297202,3
339.396711297202,4
347.396711297202,5
363.396711297202,6
395.396711297202,7
398.787592053206,1
399.787592053206,2
