X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
198.427278437159,1
199.427278437159,2
201.427278437159,3
205.427278437159,4
213.427278437159,5
229.427278437159,6
261.427278437159,7
291.937606016359,1
292.937606016359,2
294.937606016359,3
298.937606016359,4
306.937606016359,5
322.937606016359,6
343.509514659231,1
344.509514659231,2
346.509514659231,3
350.509514659231,4
358.509514659231,5
374.509514659231,6
383.431204608666,1
384.431204608666,2
386.431204608666,3
390.431204608666,4
398.431204608666,5
