X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
183.733772234565,1
184.733772234565,2
186.733772234565,3
190.733772234565,4
198.733772234565,5
214.733772234565,6
246.733772234565,7
278.733772234565,8
299.733243885465,1
300.733243885465,2
302.733243885465,3
306.733243885465,4
314.733243885465,5
330.733243885465,6
338.162783537699,1
339.162783537699,2
341.162783537699,3
345.162783537699,4
353.162783537699,5
369.162783537699,6
371.333691746539,1
372.333691746539,2
374.333691746539,3
378.333691746539,4
386.333691746539,5
400.094908550398,6
401.162783537699,7
