X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
223.508473367787,1
224.508473367787,2
226.508473367787,3
230.508473367787,4
238.508473367787,5
254.508473367787,6
286.508473367787,7
305.100121893115,1
306.100121893115,2
308.100121893115,3
312.100121893115,4
320.100121893115,5
336.100121893115,6
345.181977547465,1
346.181977547465,2
348.181977547465,3
352.181977547465,4
360.181977547465,5
376.181977547465,6
385.165675049647,1
386.165675049647,2
388.165675049647,3
392.165675049647,4
400.165675049647,5
