X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
194.465243160051,1
195.465243160051,2
197.465243160051,3
201.465243160051,4
209.465243160051,5
225.465243160051,6
257.465243160051,7
289.465243160051,8
292.235831409964,1
293.235831409964,2
295.235831409964,3
299.235831409964,4
307.235831409964,5
323.235831409964,6
335.641721568246,1
336.641721568246,2
338.641721568246,3
342.641721568246,4
350.641721568246,5
366.641721568246,6
395.328532088155,1
396.328532088155,2
398.328532088155,3
402.328532088155,4
410.328532088155,5
426.328532088155,6
