X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
194.15970927328,1
195.15970927328,2
197.15970927328,3
201.15970927328,4
209.15970927328,5
225.15970927328,6
257.15970927328,7
289.15970927328,8
293.313918768935,1
294.313918768935,2
296.313918768935,3
300.313918768935,4
308.313918768935,5
324.313918768935,6
338.186021584557,1
339.186021584557,2
341.186021584557,3
345.186021584557,4
353.186021584557,5
369.186021584557,6
401.186021584557,7
409.688756076451,1
410.688756076451,2
412.688756076451,3
416.688756076451,4
424.688756076451,5
