X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
31.094547625601,0.00410258
31.102734220129,0.00228918
31.113810220129,0.00336518
31.124174541107,0.0037295
31.134951585751,0.00450654
31.142734220129,0.00228918
31.155066220129,0.00462118
31.166244649333,0.0057996
31.172734220129,0.00228918
31.182734220129,0.00228918
31.193468220129,0.00302318
31.203846228799,0.00340118
31.213639228799,0.00319418
31.223423228799,0.00297818
31.233693228799,0.00324818
31.242734228799,0.00228918
31.253450228799,0.00300518
31.264706228799,0.00426118
31.272734228799,0.00228918
31.282734228799,0.00228918
31.292734228799,0.00228918
31.304211237326,0.00376619
31.313495237326,0.00305019
31.322734237326,0.00228919
31.335944237326,0.00549919
31.342734237326,0.00228919
31.352734237326,0.00228919
31.362734237326,0.00228919
31.380125237326,0.00968019
31.383630237326,0.00318519
31.397614237326,0.00716919
31.404877245712,0.0044322
31.412734245712,0.0022892
31.422734245712,0.0022892
31.432734245712,0.0022892
31.443468245712,0.0030232
31.454220245712,0.0037752
31.462734245712,0.0022892
31.472734245712,0.0022892
31.482734245712,0.0022892
31.492734245712,0.0022892
31.503324253954,0.00287921
31.513888114893,0.00344307
31.522734253954,0.00228921
31.533639253954,0.00319421
31.543756253954,0.00331121
31.554085253954,0.00364021
31.562976268699,0.00253122
31.572734253954,0.00228921
31.582734253954,0.00228921
31.592734253954,0.00228921
31.602734262054,0.00228922
31.613351262054,0.00290622
31.622734262054,0.00228922
31.632734262054,0.00228922
31.642734262054,0.00228922
31.652734262054,0.00228922
31.663810262054,0.00336522
31.672734262054,0.00228922
31.684742262054,0.00429722
31.692734262054,0.00228922
31.703288270011,0.00284323
31.712734270011,0.00228923
31.729792270011,0.00934723
31.732734270011,0.00228923
31.745782270011,0.00533723
31.752734270011,0.00228923
31.765048270011,0.00460323
31.773432270011,0.00298723
31.782734270011,0.00228923
31.792734270011,0.00228923
31.802734277824,0.00228923
31.812734277824,0.00228923
31.822734277824,0.00228923
31.832734277824,0.00228923
31.842734277824,0.00228923
31.856106277824,0.00566123
31.866889277824,0.00644423
31.872734277824,0.00228923
31.884499277824,0.00405423
31.910708285493,0.0102632
31.913819285493,0.00337424
31.922734285493,0.00228924
31.936601285493,0.00615624
31.942734285493,0.00228924
31.953088020641,0.00264298
31.963405285493,0.00296024
31.972734285493,0.00228924
31.986650402899,0.00620536
31.996781285493,0.00633624
32.003378293019,0.00293325
32.016577868003,0.00613282
32.022734293019,0.00228925
32.033468293019,0.00302325
32.043540293019,0.00309525
32.068236293019,0.0177912
32.078281868003,0.0178368
32.079059442987,0.0086144
32.083783293019,0.00333825
32.092734293019,0.00228925
32.107510300401,0.00706526
32.114634300401,0.00418926
32.122734300401,0.00228926
32.132734300401,0.00228926
32.142734300401,0.00228926
32.154346300401,0.00390126
32.162734300401,0.00228926
32.182536550862,0.0120915
32.18814014061,0.0076951
32.192734300401,0.00228926
32.202734307639,0.00228926
32.215449307639,0.00500426
32.222734307639,0.00228926
32.232734307639,0.00228926
32.243720307639,0.00327526
32.254292307639,0.00384726
32.262734307639,0.00228926
32.275656307639,0.00521126
32.282734307639,0.00228926
32.316046423624,0.0156014
32.321374150926,0.0109291
32.323977878228,0.00353283
32.334238314732,0.00379327
32.348343314732,0.00789827
32.354292314732,0.00384727
32.362734314732,0.00228927
32.374166314732,0.00372127
32.382734314732,0.00228927
32.393783314732,0.00333827
32.402734321681,0.00228928
32.413612321681,0.00316728
32.425012321681,0.00456728
32.432734321681,0.00228928
32.442734321681,0.00228928
32.456871321681,0.00642628
32.462734321681,0.00228928
32.473720321681,0.00327528
32.483684321681,0.00323928
32.492957074055,0.00251203
32.502734328582,0.00228928
32.516169328582,0.00572428
32.539999328582,0.0195543
32.542041117068,0.0115961
32.545905905554,0.00546086
32.552734328582,0.00228928
32.562734328582,0.00228928
32.572734328582,0.00228928
32.583486328582,0.00304128
32.593369328582,0.00292428
32.618214120633,0.0177691
32.619444938949,0.00899989
32.629229757265,0.00878471
32.635075335335,0.00463029
32.645404335335,0.00495929
32.652734335335,0.00228929
32.662734335335,0.00228929
32.675291335335,0.00484629
32.688262335335,0.00781729
32.693477335335,0.00303229
32.71572834194,0.0152833
32.720732189604,0.0102871
32.723089037268,0.00264399
32.73707834194,0.0066333
32.74273434194,0.0022893
32.75480534194,0.0043603
32.763566095079,0.00312105
32.77338734194,0.0029423
32.78273434194,0.0022893
32.820389340535,0.0199443
32.823326216977,0.0128812
32.826313093419,0.00586805
32.832734348397,0.0022893
32.850737348397,0.0102923
32.853467224839,0.00302218
32.863531348397,0.0030863
32.872734348397,0.0022893
32.882734348397,0.0022893
32.901349354707,0.0109043
32.902734354707,0.00228931
32.913450354707,0.00300531
32.922734354707,0.00228931
32.954818561057,0.0143735
32.958341465767,0.00789642
32.962715370477,0.00227033
32.975656354707,0.00521131
32.987168354707,0.00672331
32.992734354707,0.00228931
33.003459360869,0.00301432
33.012734360869,0.00228932
33.023693360869,0.00324832
33.032734360869,0.00228932
33.065228360869,0.0247833
33.072862582601,0.0224175
33.075070515017,0.0146255
33.077656447433,0.0072114
33.082734360869,0.00228932
33.097603209199,0.00715816
33.104571366882,0.00412632
33.112734366882,0.00228932
33.127785366882,0.00734032
33.155183326484,0.0247383
33.160458286086,0.0200132
33.163832245688,0.0133872
33.18180220529,0.0213572
33.183947164892,0.0135021
33.189383124494,0.00893808
33.194697084096,0.00425204
33.203562434205,0.00311739
33.220961420427,0.0105164
33.222734372748,0.00228933
33.232734372748,0.00228933
33.242734372748,0.00228933
33.252734372748,0.00228933
33.263612372748,0.00316733
33.275480372748,0.00503533
33.282734372748,0.00228933
33.295593372748,0.00514833
33.302734378465,0.00228933
33.312734378465,0.00228933
33.323898271461,0.00345323
33.332734378465,0.00228933
33.343441378465,0.00299633
33.364374378465,0.0139293
33.367712390739,0.00726735
33.372734378465,0.00228933
33.383621378465,0.00317633
33.41225366483,0.0218086
33.42082170264,0.0203767
33.430533983436,0.0200889
33.431891021246,0.011446
33.433077059056,0.00263201
33.450377384034,0.00993234
33.45358070264,0.00313566
33.462734384034,0.00228934
33.472734384034,0.00228934
33.482734384034,0.00228934
33.492943130209,0.00249809
33.503630389455,0.00318535
33.520386389455,0.00994135
33.541457452271,0.0210124
33.555680515087,0.0252355
33.559018577903,0.0185735
33.563693640719,0.0132486
33.565086703535,0.00464166
33.575458389455,0.00501335
33.583729389455,0.00328435
33.592734389455,0.00228935
33.602734394963,0.00228935
33.627384394963,0.0169394
33.636861482757,0.0164164
33.644062570551,0.0136175
33.645491658345,0.00504661
33.656817394963,0.00637235
33.662734394963,0.00228935
33.678163394963,0.00771835
33.686160394963,0.00571535
33.699189394963,0.00874435
33.718532400536,0.0180874
33.721655723156,0.0112107
33.724714835794,0.00426979
33.733459400536,0.00301436
33.745363400536,0.00491836
33.764671723156,0.00422668
33.777245400536,0.00680036
33.785997831429,0.00555279
33.812300172986,0.0218551
33.821873310066,0.0214283
33.832940447146,0.0224954
33.857899920278,0.0274549
33.865055057358,0.02461
33.875914194438,0.0254691
33.879000331518,0.0185553
33.881353468598,0.0109084
33.888224035847,0.00777899
33.892734406041,0.00228936
33.903765411608,0.00332037
33.915926411608,0.00548137
33.922734411608,0.00228937
33.932734411608,0.00228937
33.979578110124,0.0191331
33.981034271544,0.0105892
33.985358432964,0.00491339
33.994256411608,0.00381137
34.002734417252,0.00228937
