X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/endToEndDelay:vector
32.289216249609,0.00259858
32.315424137485,0.0188065
32.317784864787,0.0111672
32.322072592089,0.00545492
32.331168764083,0.00455109
32.338872764083,0.00225509
32.350117755895,0.00350008
32.359417764083,0.00280009
32.370242375694,0.0036247
32.378872764083,0.00225509
32.388872764083,0.00225509
32.401339772525,0.0047221
32.409435772525,0.0028181
32.419984772525,0.0033671
32.428972048136,0.00235438
32.439903772525,0.0032861
32.448872772525,0.0022551
32.458872772525,0.0022551
32.468872772525,0.0022551
32.478872772525,0.0022551
32.492109772525,0.0054921
32.498872772525,0.0022551
32.509552780825,0.00293511
32.518872780825,0.00225511
32.541247800337,0.0146301
32.542550588823,0.00593292
32.548872780825,0.00225511
32.559858780825,0.00324111
32.568872780825,0.00225511
32.579714780825,0.00309711
32.589975780825,0.00335811
32.616758788987,0.0201411
32.618750607303,0.0121329
32.623668425619,0.00705075
32.631121243935,0.00450357
32.638872788987,0.00225512
32.648872788987,0.00225512
32.659714788987,0.00309712
32.669885788987,0.00326812
32.678872788987,0.00225512
32.691193822005,0.00457615
32.699471788987,0.00285412
32.716480843284,0.00986317
32.722286690948,0.00566902
32.728872797056,0.00225513
32.738872797056,0.00225513
32.748872797056,0.00225513
32.759579797056,0.00296213
32.768872797056,0.00225513
32.778872797056,0.00225513
32.795768797056,0.00915113
32.816470979826,0.0198533
32.821132856268,0.0145152
32.82483973271,0.00822206
32.829507804988,0.00289013
32.838872804988,0.00225513
32.85278186413,0.00616419
32.858872804988,0.00225513
32.868872804988,0.00225513
32.878872804988,0.00225513
32.889885804988,0.00326813
32.901867884574,0.00525021
32.909435812812,0.00281814
32.918872812812,0.00225514
32.928872812812,0.00225514
32.952553186214,0.0159355
32.956116090924,0.00949842
32.961191995634,0.00457432
32.968872812812,0.00225514
32.978872812812,0.00225514
32.988872812812,0.00225514
32.999615812812,0.00299814
33.00952546555,0.00290779
33.018872820503,0.00225515
33.028872820503,0.00225515
33.038872820503,0.00225515
33.070470193905,0.0238525
33.073525126321,0.0169075
33.076998058737,0.0103804
33.078872820503,0.00225515
33.094549820503,0.00793215
33.098872820503,0.00225515
33.108872828083,0.00225516
33.121056828083,0.00443916
33.153020924195,0.0264033
33.157484883797,0.0208672
33.161093843399,0.0144762
33.165237803001,0.00862013
33.183126762603,0.0165091
33.186482722205,0.00986505
33.193921681807,0.00730401
33.198872828083,0.00225516
33.215338004828,0.00872033
33.22164199105,0.00502432
33.228872835527,0.00225516
33.238872835527,0.00225516
33.249624835527,0.00300716
33.258872835527,0.00225516
33.268872835527,0.00225516
33.280160835527,0.00354316
33.289723835527,0.00310616
33.299658165292,0.00304049
33.308872842836,0.00225517
33.322046842836,0.00542917
33.328872842836,0.00225517
33.339903842836,0.00328617
33.349552842836,0.00293517
33.364892962114,0.00827529
33.368872842836,0.00225517
33.378872842836,0.00225517
33.409510223437,0.0228926
33.413015261247,0.0163976
33.427543542043,0.0209259
33.431286579853,0.0146689
33.432499617663,0.00588195
33.438872850035,0.00225518
33.451742980451,0.00512531
33.458872850035,0.00225518
33.469714850035,0.00309718
33.478872850035,0.00225518
33.488872850035,0.00225518
33.498872850035,0.00225518
33.508872857117,0.00225519
33.536337998375,0.0197203
33.546653061191,0.0200354
33.556253124007,0.0196355
33.562247186823,0.0156295
33.564446249639,0.00782858
33.569616754925,0.00299908
33.578872857117,0.00225519
33.591204857117,0.00458719
33.599597857117,0.00298019
33.608872864098,0.00225519
33.633673016372,0.0170553
33.637497104166,0.0108794
33.64475219196,0.00813452
33.648872864098,0.00225519
33.658872864098,0.00225519
33.671159864098,0.00454219
33.678872864098,0.00225519
33.688872864098,0.00225519
33.701081023221,0.00446335
33.719043244349,0.0124256
33.722174356987,0.00555669
33.728872870947,0.0022552
33.739642870947,0.0030252
33.749015034367,0.00239736
33.761924244349,0.00530657
33.770511870947,0.0038942
33.778872870947,0.0022552
33.808966681958,0.022349
33.814781819038,0.0181641
33.829350956118,0.0227333
33.833468093198,0.0168504
33.85636342925,0.0297458
33.85860756633,0.0219899
33.86643370341,0.019816
33.87650484049,0.0198872
33.88009097757,0.0134733
33.884208915678,0.00759124
33.890268681899,0.00365101
33.898872877663,0.00225521
33.908872884266,0.00225521
33.919489884266,0.00287221
33.928872884266,0.00225521
33.938872884266,0.00225521
33.956677257668,0.0100596
33.978162606926,0.0215449
33.980294768346,0.0136771
33.983605929766,0.00698826
33.988872884266,0.00225521
33.998872884266,0.00225521
34.008872890743,0.00225522
