X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.458357659689,1
197.458357659689,2
199.458357659689,3
203.458357659689,4
211.458357659689,5
227.458357659689,6
259.458357659689,7
291.458357659689,8
292.618130128446,1
293.618130128446,2
295.618130128446,3
299.618130128446,4
307.618130128446,5
323.618130128446,6
343.473042472699,1
344.473042472699,2
346.473042472699,3
350.473042472699,4
358.473042472699,5
374.473042472699,6
