X,frankfurt_urban_n_vehicles.MA[2].idLayer/sequenceUpdateCa:vector
116.621538402291,1
195.082785897503,2
293.699285905581,3
339.524251081667,4
377.655116067573,5
378.155116067573,6
378.655116067573,7
379.148294144357,8
379.648294144357,9
380.148294144357,10
380.648294144357,11
381.148294144357,12
381.648294144357,13
382.148294144357,14
382.648294144357,15
383.148294144357,16
383.648294144357,17
384.148294144357,18
384.648294144357,19
385.148294144357,20
385.648294144357,21
386.148294144357,22
386.648294144357,23
387.148294144357,24
387.648294144357,25
388.148294144357,26
388.648294144357,27
389.148294144357,28
389.648294144357,29
390.148294144357,30
390.648294144357,31
391.148294144357,32
391.648294144357,33
392.148294144357,34
392.648294144357,35
393.148294144357,36
393.648294144357,37
394.148294144357,38
394.648294144357,39
395.148294144357,40
395.648294144357,41
396.148294144357,42
396.648294144357,43
397.148294144357,44
397.648294144357,45
398.062784021727,46
398.562784021727,47
399.062784021727,48
399.429696727764,49
