X,frankfurt_urban_n_vehicles.MA[2].tcp/rcvd seq
184.375410352396,4.60845e+07
184.456192553975,4.60845e+07
184.527806705636,4.60845e+07
184.540718725764,4.60845e+07
184.601070026117,4.60845e+07
184.601578063219,4.60845e+07
184.610536885912,4.60845e+07
184.613112914534,4.60845e+07
184.695301078922,4.60845e+07
184.700427120306,4.60845e+07
184.705432165972,4.60845e+07
184.705976211638,4.60845e+07
184.715126268714,4.60845e+07
184.724313866685,4.60845e+07
184.743410912351,4.60845e+07
184.765307698792,4.60845e+07
184.772879744458,4.60845e+07
184.857770067179,4.60846e+07
184.858224121359,4.60846e+07
184.859806104331,4.60846e+07
184.874985154254,4.60846e+07
184.890807420053,4.60846e+07
184.892175570121,4.60846e+07
184.917098628538,4.60846e+07
184.942098691192,4.60846e+07
184.942561753846,4.60846e+07
184.9752498165,4.60846e+07
184.976311879154,4.60846e+07
184.977513941808,4.60846e+07
184.978909004462,4.60846e+07
184.979399067116,4.60846e+07
184.98123112977,4.60846e+07
184.981688192424,4.60846e+07
185.074793385972,4.60847e+07
185.075382457196,4.60847e+07
185.07589952842,4.60847e+07
185.08264252842,4.60847e+07
185.09366688454,4.60847e+07
185.094845955764,4.60847e+07
185.118941817597,4.60847e+07
185.121610897383,4.60847e+07
185.122154977169,4.60847e+07
185.122816056955,4.60847e+07
185.12431615458,4.60847e+07
185.129180992422,4.60847e+07
185.149916071651,4.60847e+07
185.152417802435,4.60847e+07
185.156504882221,4.60847e+07
185.226807093579,4.60847e+07
185.228046181937,4.60847e+07
185.31243032569,4.60848e+07
185.320648414048,4.60848e+07
185.323136510996,4.60848e+07
185.323653607944,4.60848e+07
185.345223898788,4.60848e+07
185.349412092684,4.60848e+07
185.386081549924,4.60848e+07
185.423284845064,4.60848e+07
185.427925950604,4.60848e+07
185.43614751511,4.60848e+07
185.441426612058,4.60848e+07
185.443579709006,4.60848e+07
185.455711875402,4.60848e+07
185.46239442355,4.60848e+07
185.46288752909,4.60848e+07
185.573118844055,4.60849e+07
185.575728958131,4.60849e+07
185.579110072207,4.60849e+07
185.628388380593,4.60849e+07
185.652375431948,4.60849e+07
185.698478312961,4.60849e+07
186.73667686517,4.60849e+07
187.046354724592,4.60849e+07
188.817316309059,4.60849e+07
188.852215102455,4.60849e+07
188.894665833043,4.60849e+07
188.9663684267,4.60849e+07
190.600069366546,4.60849e+07
191.455948704861,4.60849e+07
192.065078788829,4.60849e+07
195.657607380132,4.60849e+07
196.133720722363,4.60849e+07
196.2027957318,4.60849e+07
196.203888613814,4.60849e+07
196.2718775099,4.60849e+07
196.272512391914,4.60849e+07
196.351154324903,4.6085e+07
196.352551206667,4.6085e+07
196.352967088431,4.6085e+07
196.420310333837,4.6085e+07
196.421988097365,4.6085e+07
196.423114978897,4.6085e+07
196.424088860429,4.6085e+07
196.489268342655,4.6085e+07
196.490901106183,4.6085e+07
196.492054987715,4.6085e+07
196.493028869247,4.6085e+07
196.558401066898,4.6085e+07
196.558852948224,4.6085e+07
196.559940114898,4.6085e+07
196.56099499643,4.6085e+07
196.561921329162,4.6085e+07
196.562520210488,4.6085e+07
196.641162142819,4.60851e+07
196.642226023955,4.60851e+07
196.643172905091,4.60851e+07
196.643606786227,4.60851e+07
196.644661667363,4.60851e+07
196.645644548499,4.60851e+07
196.710192151154,4.60851e+07
196.71120203229,4.60851e+07
196.713044794214,4.60851e+07
196.713574675698,4.60851e+07
196.714696852638,4.60851e+07
196.7152567336,4.60851e+07
196.715909319106,4.60851e+07
196.779204159402,4.60851e+07
196.780328200347,4.60851e+07
196.780897081309,4.60851e+07
196.781378962271,4.60851e+07
196.860020894254,4.60852e+07
196.861282775058,4.60852e+07
196.861779655862,4.60852e+07
196.862735536666,4.60852e+07
196.86327741747,4.60852e+07
196.863756298274,4.60852e+07
196.867390779994,4.60852e+07
196.867914660798,4.60852e+07
196.92914090227,4.60852e+07
196.930764663878,4.60852e+07
196.93267830629,4.60852e+07
196.934906026402,4.60852e+07
196.935420907058,4.60852e+07
196.936908668814,4.60852e+07
196.93748654947,4.60852e+07
196.939079881622,4.60852e+07
196.939633762278,4.60852e+07
197.018275693965,4.60853e+07
197.018906574621,4.60853e+07
197.019907455139,4.60853e+07
197.020359335657,4.60853e+07
197.021829096693,4.60853e+07
197.023433857729,4.60853e+07
197.024447738247,4.60853e+07
197.024863618765,4.60853e+07
197.026198499283,4.60853e+07
197.026776379801,4.60853e+07
197.087825327399,4.60853e+07
197.089326343461,4.60853e+07
197.089994223979,4.60853e+07
197.090859104497,4.60853e+07
197.091426985015,4.60853e+07
197.092254316733,4.60853e+07
197.092781197251,4.60853e+07
197.171423128747,4.60854e+07
197.171965009143,4.60854e+07
197.173740889539,4.60854e+07
197.174165769935,4.60854e+07
197.174554650331,4.60854e+07
197.174979530727,4.60854e+07
197.175539411123,4.60854e+07
197.176513291519,4.60854e+07
197.177100171915,4.60854e+07
197.178632932707,4.60854e+07
197.179646813103,4.60854e+07
197.24086901677,4.60854e+07
197.24453341875,4.60854e+07
197.246022179542,4.60854e+07
197.246537059828,4.60854e+07
197.247462391534,4.60854e+07
197.24807927182,4.60854e+07
197.279001990393,4.60855e+07
197.326721203155,4.60855e+07
197.327731083339,4.60855e+07
197.328173963523,4.60855e+07
197.328589843707,4.60855e+07
197.329077468577,4.60855e+07
197.331450228945,4.60855e+07
197.332037109129,4.60855e+07
197.333663989313,4.60855e+07
197.334187869497,4.60855e+07
197.334576749681,4.60855e+07
197.335019629865,4.60855e+07
197.335498510049,4.60855e+07
197.335959390233,4.60855e+07
197.395742210625,4.60855e+07
197.398053476047,4.60855e+07
197.399202807431,4.60855e+07
197.399765687615,4.60855e+07
197.478407618805,4.60856e+07
197.479047498895,4.60856e+07
197.480584259075,4.60856e+07
197.481243139165,4.60856e+07
197.481722019255,4.60856e+07
197.482326899345,4.60856e+07
197.482769779435,4.60856e+07
197.483266659525,4.60856e+07
197.483790539615,4.60856e+07
197.484179419705,4.60856e+07
197.484631299795,4.60856e+07
197.485263179885,4.60856e+07
197.485715059975,4.60856e+07
197.487361059975,4.60856e+07
197.547978506227,4.60856e+07
197.548588837517,4.60856e+07
197.549241717519,4.60856e+07
197.627883648582,4.60857e+07
197.628992528506,4.60857e+07
197.62946240843,4.60857e+07
197.630440288354,4.60857e+07
197.631000168278,4.60857e+07
197.631632048202,4.60857e+07
197.632119928126,4.60857e+07
197.63256280805,4.60857e+07
197.633158687974,4.60857e+07
197.633736567898,4.60857e+07
197.634269447822,4.60857e+07
197.634793327746,4.60857e+07
197.63545220767,4.60857e+07
197.635994087594,4.60857e+07
197.696949655792,4.60857e+07
197.69841786684,4.60857e+07
197.698980746764,4.60857e+07
197.777622677716,4.60858e+07
197.778227557568,4.60858e+07
197.77931843742,4.60858e+07
197.780564317272,4.60858e+07
197.781079197124,4.60858e+07
197.781574076976,4.60858e+07
197.782222956828,4.60858e+07
197.78286283668,4.60858e+07
197.783511716532,4.60858e+07
197.784178596384,4.60858e+07
197.78467833936,4.60858e+07
197.785404356088,4.60858e+07
197.78671123594,4.60858e+07
197.787387115792,4.60858e+07
197.847149564674,4.60858e+07
197.848138895726,4.60858e+07
197.848710775514,4.60858e+07
197.927352706373,4.60859e+07
197.928398586103,4.60859e+07
197.928823465833,4.60859e+07
197.929963345563,4.60859e+07
197.930388225293,4.60859e+07
197.930930105023,4.60859e+07
197.931372984753,4.60859e+07
197.931986864483,4.60859e+07
197.933712744213,4.60859e+07
197.934236623943,4.60859e+07
197.934769503673,4.60859e+07
197.935167383403,4.60859e+07
197.935826263133,4.60859e+07
197.936332142863,4.60859e+07
197.996346713389,4.60859e+07
197.997760924049,4.60859e+07
197.998395803779,4.60859e+07
198.077037734555,4.6086e+07
198.078137614231,4.6086e+07
198.078935493907,4.6086e+07
198.079369373583,4.6086e+07
198.079965253259,4.6086e+07
198.080408132935,4.6086e+07
198.080806012611,4.6086e+07
198.081293892287,4.6086e+07
198.081925771963,4.6086e+07
198.082332651639,4.6086e+07
198.082901531315,4.6086e+07
198.084095410991,4.6086e+07
198.085640290667,4.6086e+07
198.086245170343,4.6086e+07
198.146103741492,4.6086e+07
198.146949072368,4.6086e+07
198.147394951994,4.6086e+07
198.226036882698,4.60861e+07
198.22720876228,4.60861e+07
198.227642641862,4.60861e+07
198.228575521444,4.60861e+07
198.229054401026,4.60861e+07
198.229632280608,4.60861e+07
198.23007516019,4.60861e+07
198.230554039772,4.60861e+07
198.231104919354,4.60861e+07
198.231597799332,4.60861e+07
198.232256678914,4.60861e+07
198.232715558584,4.60861e+07
198.23401343821,4.60861e+07
198.234626317836,4.60861e+07
198.295102889566,4.60861e+07
198.29652609993,4.60861e+07
198.297088979512,4.60861e+07
198.375730910154,4.60862e+07
198.376875789696,4.60862e+07
198.377754669238,4.60862e+07
198.37817954878,4.60862e+07
198.378658428322,4.60862e+07
198.379290307864,4.60862e+07
198.379787187406,4.60862e+07
198.380338066948,4.60862e+07
198.38198894649,4.60862e+07
198.383196826032,4.60862e+07
198.383944705574,4.60862e+07
198.384476585116,4.60862e+07
198.385008464658,4.60862e+07
198.3857023442,4.60862e+07
198.444850916963,4.60862e+07
198.445696247705,4.60862e+07
198.446331127209,4.60862e+07
198.524973057797,4.60863e+07
198.526027937269,4.60863e+07
198.526942816741,4.60863e+07
198.527394696213,4.60863e+07
198.527999575685,4.60863e+07
198.528496455157,4.60863e+07
198.528984334629,4.60863e+07
198.529562214101,4.60863e+07
198.530212093573,4.60863e+07
198.530831973333,4.60863e+07
198.532620852805,4.60863e+07
198.533126732277,4.60863e+07
198.533596611749,4.60863e+07
198.534021491221,4.60863e+07
198.594066064555,4.60863e+07
198.594938395227,4.60863e+07
198.595546274699,4.60863e+07
198.674188205239,4.60864e+07
198.675369084679,4.60864e+07
198.675811964119,4.60864e+07
198.676798843559,4.60864e+07
198.677259722999,4.60864e+07
198.677810602439,4.60864e+07
198.678361481879,4.60864e+07
198.678921361319,4.60864e+07
198.679418240759,4.60864e+07
198.680101120199,4.60864e+07
198.680615999639,4.60864e+07
198.681326879079,4.60864e+07
198.681822758519,4.60864e+07
198.682418637959,4.60864e+07
198.743128211951,4.60864e+07
198.744704422031,4.60864e+07
198.745312301443,4.60864e+07
198.823954231943,4.60865e+07
198.825054111331,4.60865e+07
198.825532990719,4.60865e+07
198.826591870107,4.60865e+07
198.827241749495,4.60865e+07
198.827702628883,4.60865e+07
198.828154508271,4.60865e+07
198.828623387827,4.60865e+07
198.829281267239,4.60865e+07
198.829849146651,4.60865e+07
198.830561026063,4.60865e+07
198.831192905451,4.60865e+07
198.831734784839,4.60865e+07
198.832462664299,4.60865e+07
198.892957238617,4.60865e+07
198.894470448593,4.60865e+07
198.894889327981,4.60865e+07
198.973531258445,4.60866e+07
198.974658137809,4.60866e+07
198.975762017173,4.60866e+07
198.976204896537,4.60866e+07
198.976647775901,4.60866e+07
198.977215429143,4.60866e+07
198.977765308507,4.60866e+07
198.978243187871,4.60866e+07
198.978911067235,4.60866e+07
198.979513946599,4.60866e+07
198.980163825963,4.60866e+07
198.981768745097,4.60866e+07
198.982346624461,4.60866e+07
198.982762503825,4.60866e+07
199.042561265084,4.60866e+07
199.043577595648,4.60866e+07
199.04400547499,4.60866e+07
199.122647405422,4.60867e+07
199.124994284744,4.60867e+07
199.125437164066,4.60867e+07
199.126433043388,4.60867e+07
199.12683992271,4.60867e+07
199.127318802032,4.60867e+07
199.128360681354,4.60867e+07
199.128758560676,4.60867e+07
199.129409266375,4.60867e+07
199.129969145697,4.60867e+07
199.130626025059,4.60867e+07
199.131247904401,4.60867e+07
199.131923783743,4.60867e+07
199.132564663065,4.60867e+07
199.19165941203,4.60867e+07
199.194266621874,4.60867e+07
199.194757501196,4.60867e+07
199.2733994316,4.60868e+07
199.274787310904,4.60868e+07
199.275347190208,4.60868e+07
199.277554069512,4.60868e+07
199.278158948816,4.60868e+07
199.27870982812,4.60868e+07
199.279233707424,4.60868e+07
199.279856586728,4.60868e+07
199.280524466032,4.60868e+07
199.280985345336,4.60868e+07
199.28158122464,4.60868e+07
199.282240103944,4.60868e+07
199.282772983248,4.60868e+07
199.283224862552,4.60868e+07
199.342555438182,4.60868e+07
199.34426664799,4.60868e+07
199.344676527278,4.60868e+07
199.42335553751,4.60869e+07
199.423967336947,4.60869e+07
199.424860216221,4.60869e+07
199.425919095495,4.60869e+07
199.426325974769,4.60869e+07
199.426768854043,4.60869e+07
199.427400733317,4.60869e+07
199.427879612591,4.60869e+07
199.428313491865,4.60869e+07
199.428936371139,4.60869e+07
199.429393250539,4.60869e+07
199.430043129813,4.60869e+07
199.430594009087,4.60869e+07
199.431216888361,4.60869e+07
199.448637074496,4.60869e+07
199.492898343507,4.60869e+07
199.493915759161,4.60869e+07
199.494532638435,4.60869e+07
199.573174568795,4.6087e+07
199.574211448055,4.6087e+07
199.574771327315,4.6087e+07
199.575704206575,4.6087e+07
199.576291085835,4.6087e+07
199.576877965095,4.6087e+07
199.577374844355,4.6087e+07
199.577808723615,4.6087e+07
199.578260602875,4.6087e+07
199.578861482135,4.6087e+07
199.579447361395,4.6087e+07
199.580088240655,4.6087e+07
199.580790119915,4.6087e+07
199.581375999175,4.6087e+07
199.642105575335,4.6087e+07
199.643636785055,4.6087e+07
199.644208664303,4.6087e+07
199.722850594645,4.60871e+07
199.724031473881,4.60871e+07
199.725081353117,4.60871e+07
199.725533232353,4.60871e+07
199.726084111589,4.60871e+07
199.726535990825,4.60871e+07
199.727068870061,4.60871e+07
199.727475749297,4.60871e+07
199.728017628533,4.60871e+07
199.729293507769,4.60871e+07
199.729817387005,4.60871e+07
199.730251266241,4.60871e+07
199.730901145477,4.60871e+07
199.731353024713,4.60871e+07
199.791880601167,4.60871e+07
199.792970016619,4.60871e+07
199.793379895855,4.60871e+07
199.872021826181,4.60872e+07
199.873175705407,4.60872e+07
199.874234584633,4.60872e+07
199.874839463859,4.60872e+07
199.875354343085,4.60872e+07
199.875824222311,4.60872e+07
199.877387101537,4.60872e+07
199.878045980763,4.60872e+07
199.878695859989,4.60872e+07
199.879336739215,4.60872e+07
199.879914618441,4.60872e+07
199.880420497667,4.60872e+07
199.881154376893,4.60872e+07
199.881848256119,4.60872e+07
199.941060832689,4.60872e+07
199.942014163115,4.60872e+07
199.942577042333,4.60872e+07
200.021218972647,4.60873e+07
200.021804851865,4.60873e+07
200.023592731083,4.60873e+07
200.024179610293,4.60873e+07
200.024764489519,4.60873e+07
200.025414368729,4.60873e+07
200.026064247939,4.60873e+07
200.026729127173,4.60873e+07
200.027450006391,4.60873e+07
200.027999885609,4.60873e+07
200.028702764827,4.60873e+07
200.029306644045,4.60873e+07
200.029856523263,4.60873e+07
200.030361402481,4.60873e+07
200.090735858361,4.60873e+07
200.091232737571,4.60873e+07
200.091777616781,4.60873e+07
200.170419547083,4.60874e+07
200.171717426285,4.60874e+07
200.172776305487,4.60874e+07
