X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.196666252075,1
197.196666252075,2
199.196666252075,3
203.196666252075,4
211.196666252075,5
227.196666252075,6
259.196666252075,7
290.262759134852,1
291.262759134852,2
293.262759134852,3
297.262759134852,4
305.262759134852,5
321.262759134852,6
336.403447460717,1
337.403447460717,2
339.403447460717,3
343.403447460717,4
351.403447460717,5
367.403447460717,6
399.403447460717,7
402.555621464339,1
403.555621464339,2
405.555621464339,3
409.555621464339,4
