X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.634813651935,1
191.634813651935,2
193.634813651935,3
197.634813651935,4
205.634813651935,5
221.634813651935,6
253.634813651935,7
285.634813651935,8
291.841285044051,1
292.841285044051,2
294.841285044051,3
298.841285044051,4
306.841285044051,5
322.841285044051,6
334.263101257171,1
335.263101257171,2
337.263101257171,3
341.263101257171,4
349.263101257171,5
365.263101257171,6
397.263101257171,7
405.650188928971,1
406.650188928971,2
408.650188928971,3
412.650188928971,4
