X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
30.705375743888,7.67536e+06
30.71150597041,7.67536e+06
30.716368816574,7.67536e+06
30.717479196932,7.67536e+06
30.723967338006,7.67536e+06
30.725512098722,7.67536e+06
30.72595647908,7.67536e+06
30.726364859438,7.67536e+06
30.72874918417,7.67536e+06
30.729283564528,7.67536e+06
30.731506705602,7.67536e+06
30.735555171408,7.67536e+06
30.737229932124,7.67536e+06
30.738113932124,7.67536e+06
30.738827312482,7.67536e+06
30.740683629512,7.67536e+06
30.742061587522,7.67536e+06
30.74251796788,7.67536e+06
30.757411608536,7.67546e+06
30.759316369252,7.67546e+06
30.75970674961,7.67546e+06
30.760232129968,7.67546e+06
30.76128191995,7.67546e+06
30.762521680666,7.67546e+06
30.766370202098,7.67546e+06
30.767934962814,7.67546e+06
30.769266343172,7.67546e+06
30.76980072353,7.67546e+06
30.770263103888,7.67546e+06
30.797206190872,7.67546e+06
30.79791057123,7.67546e+06
30.798579951588,7.67546e+06
30.799222331946,7.67546e+06
30.800325351546,7.67546e+06
30.800934749954,7.67546e+06
30.816942751442,7.67556e+06
30.817907572274,7.67556e+06
30.81956936909,7.67556e+06
30.822991962722,7.67556e+06
30.82400336113,7.67556e+06
30.825069759538,7.67556e+06
30.845187548394,7.67556e+06
30.845847946802,7.67556e+06
30.84630134521,7.67556e+06
30.846961743618,7.67556e+06
30.847604142026,7.67556e+06
30.84941556015,7.67556e+06
30.849931958558,7.67556e+06
30.850529356966,7.67556e+06
30.851099755374,7.67556e+06
30.851742153782,7.67556e+06
30.85286355219,7.67556e+06
30.87191653627,7.67566e+06
30.873471934678,7.67566e+06
30.878863731494,7.67566e+06
30.879443129902,7.67566e+06
30.88189552831,7.67566e+06
30.887652392524,7.67566e+06
30.889019790932,7.67566e+06
30.900269241596,7.67566e+06
30.905477323886,7.67566e+06
30.911045822634,7.67566e+06
30.913115239092,7.67566e+06
30.91505965555,7.67566e+06
30.916040072008,7.67566e+06
30.916628488466,7.67566e+06
30.917045904924,7.67566e+06
30.917661321382,7.67566e+06
30.91996973784,7.67566e+06
30.937482391912,7.67576e+06
30.93856580837,7.67576e+06
30.939478224828,7.67576e+06
30.941313641286,7.67576e+06
30.94333889066,7.67576e+06
30.944463307118,7.67576e+06
30.946027140034,7.67576e+06
30.946593940008,7.67576e+06
30.95371260584,7.67576e+06
30.95635323873,7.67576e+06
30.957021655188,7.67576e+06
30.961280895774,7.67576e+06
