X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.779435137871,1
197.779435137871,2
199.779435137871,3
203.779435137871,4
211.779435137871,5
227.779435137871,6
259.779435137871,7
291.779435137871,8
297.571300187164,1
298.571300187164,2
300.571300187164,3
304.571300187164,4
312.571300187164,5
328.571300187164,6
345.34736638583,1
346.34736638583,2
348.34736638583,3
352.34736638583,4
360.34736638583,5
376.34736638583,6
379.929003603516,1
380.929003603516,2
