X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.282984454695,1
192.282984454695,2
194.282984454695,3
198.282984454695,4
206.282984454695,5
222.282984454695,6
254.282984454695,7
286.282984454695,8
295.355110201337,1
296.355110201337,2
298.355110201337,3
302.355110201337,4
310.355110201337,5
326.355110201337,6
338.162120558132,1
339.162120558132,2
341.162120558132,3
345.162120558132,4
353.162120558132,5
369.162120558132,6
