X,frankfurt_urban_mipv6.MA[0].udpApp[0]/endToEndDelay:vector
30.228509802031,0.106202
30.229088483791,0.0967805
30.230523165551,0.0882152
30.231281847311,0.0789738
30.231950529071,0.0696425
30.232610210831,0.0603022
30.233143892591,0.0508359
30.233830574351,0.0415226
30.243697903664,0.0413899
30.253697903664,0.0413899
30.263697903664,0.0413899
30.273697903664,0.0413899
30.283697903664,0.0413899
30.293697903664,0.0413899
30.303697917111,0.0413899
30.313697917111,0.0413899
30.323697917111,0.0413899
30.333697917111,0.0413899
30.343697917111,0.0413899
30.354656917111,0.0423489
30.363697917111,0.0413899
30.373697917111,0.0413899
30.384674917111,0.0423669
30.393697917111,0.0413899
30.403697930587,0.0413899
30.413697930587,0.0413899
30.423697930587,0.0413899
30.433697930587,0.0413899
30.443697930587,0.0413899
30.453697930587,0.0413899
30.463697930587,0.0413899
30.473697930587,0.0413899
30.484010068557,0.0417021
30.493697930587,0.0413899
30.503697944109,0.0413899
30.513697944109,0.0413899
30.523697944109,0.0413899
30.533697944109,0.0413899
30.543697944109,0.0413899
30.554692944109,0.0423849
30.564260944109,0.0419529
30.573697944109,0.0413899
30.583697944109,0.0413899
30.594440944109,0.0421329
30.603697957681,0.0413899
30.613697957681,0.0413899
30.623697957681,0.0413899
30.633697957681,0.0413899
30.643697957681,0.0413899
30.653697957681,0.0413899
30.663697957681,0.0413899
30.673697957681,0.0413899
30.683697957681,0.0413899
30.693697957681,0.0413899
30.704359971276,0.042052
30.713697971276,0.04139
30.723697971276,0.04139
30.733697971276,0.04139
30.743697971276,0.04139
30.753697971276,0.04139
30.763697971276,0.04139
30.773697971276,0.04139
30.783697971276,0.04139
30.793697971276,0.04139
30.803697984928,0.04139
30.813697984928,0.04139
30.824683984928,0.042376
30.833697984928,0.04139
30.843697984928,0.04139
30.853697984928,0.04139
30.863697984928,0.04139
30.874701984928,0.042394
30.883697984928,0.04139
30.893697984928,0.04139
30.904755998599,0.042448
30.913697998599,0.04139
30.923697998599,0.04139
30.933697998599,0.04139
30.943697998599,0.04139
30.954440998599,0.042133
30.964395998599,0.042088
30.973697998599,0.04139
30.983697998599,0.04139
30.994350998599,0.042043
31.00369801231,0.04139
31.01369801231,0.04139
31.02369801231,0.04139
31.03436001231,0.042052
31.04369801231,0.04139
31.05369801231,0.04139
31.06369801231,0.04139
31.073804236951,0.0414962
31.08468401231,0.042376
31.09459401231,0.042286
31.104270026053,0.041962
31.113698026053,0.04139
31.124513026053,0.042205
31.133698026053,0.04139
31.143698026053,0.04139
31.154351026053,0.042043
31.164648026053,0.04234
31.174279026053,0.041971
31.183698026053,0.04139
31.193698026053,0.04139
31.203698039834,0.04139
31.213698039834,0.04139
31.223698039834,0.04139
31.234279039834,0.041971
31.243698039834,0.04139
31.253698039834,0.04139
31.263698039834,0.04139
31.273844189434,0.0415362
31.283698039834,0.04139
31.293698039834,0.04139
31.303698053673,0.04139
31.314360053673,0.042052
31.323698053673,0.04139
31.333698053673,0.04139
31.343698053673,0.04139
31.353698053673,0.04139
31.363698053673,0.04139
31.373698053673,0.04139
31.384288053673,0.04198
31.394405053673,0.042097
31.404522067785,0.0422141
31.413698067785,0.0413901
31.423698067785,0.0413901
31.434333067785,0.0420251
31.443698067785,0.0413901
31.453698067785,0.0413901
31.463698067785,0.0413901
31.475526067785,0.0432181
31.484585067785,0.0422771
31.494937402122,0.0426294
31.504477082102,0.0421691
31.515508082102,0.0432001
31.523698082102,0.0413901
31.533698082102,0.0413901
31.544711082102,0.0424031
31.553698082102,0.0413901
31.563698082102,0.0413901
31.573698082102,0.0413901
31.583698082102,0.0413901
31.593698082102,0.0413901
31.603698096267,0.0413901
31.613698096267,0.0413901
31.623698096267,0.0413901
31.633698096267,0.0413901
31.643698096267,0.0413901
31.653698096267,0.0413901
31.66495688992,0.0426489
31.673698096267,0.0413901
31.683698096267,0.0413901
31.693698096267,0.0413901
31.703698110173,0.0413901
31.713698110173,0.0413901
31.724306110173,0.0419981
31.733698110173,0.0413901
31.743925845257,0.0416178
31.753698110173,0.0413901
31.764594110173,0.0422861
31.773698110173,0.0413901
31.783698110173,0.0413901
31.794639110173,0.0423311
31.804378123801,0.0420701
31.813698123801,0.0413901
31.825004123801,0.0426961
31.833698123801,0.0413901
31.843698123801,0.0413901
31.853698123801,0.0413901
31.863698123801,0.0413901
31.873698123801,0.0413901
31.883698123801,0.0413901
31.893698123801,0.0413901
31.904856540268,0.0425485
31.913698137314,0.0413901
31.923698137314,0.0413901
31.933698137314,0.0413901
31.943698137314,0.0413901
31.954558137314,0.0422501
31.964333137314,0.0420251
31.973698137314,0.0413901
31.983698137314,0.0413901
31.993698137314,0.0413901
32.00574215071,0.0434341
32.01369815071,0.0413901
32.02369815071,0.0413901
