X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
60.729013129593,1
61.729013129593,2
102.076652904526,3
156.973319429676,4
229.260671155157,5
341.004497353394,6
