X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.526786192016,1
68.526786192016,2
104.238013762336,3
105.238013762336,4
169.953912977789,5
226.2459659677,6
374.64060034757,7
