X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
78.580674713417,1
79.580674713417,2
107.336681737651,3
160.083871102072,4
225.796087536655,5
375.52177728255,6
