X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
78.375342480448,1
79.375342480448,2
104.583854817114,3
166.233654332287,4
226.196550362763,5
227.196550362763,6
353.216655338641,7
