X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
84.353905205862,1
85.353905205862,2
105.437643483406,3
167.763270450763,4
232.301622179052,5
335.844688194102,6
