X,frankfurt_urban_mipv6.MA[0].udpApp[0]/endToEndDelay:vector
30.228015526922,0.10562
30.228792273106,0.0963971
30.22940701929,0.0870119
30.230093765474,0.0776986
30.230879511658,0.0684844
30.231539257842,0.0591441
30.232118004026,0.0497229
30.23423175021,0.0418366
30.244780212585,0.0423851
30.253803212585,0.0414081
30.263803212585,0.0414081
30.273803212585,0.0414081
30.283803212585,0.0414081
30.293803212585,0.0414081
30.303803226362,0.0414081
30.313803226362,0.0414081
30.323803226362,0.0414081
30.333803226362,0.0414081
30.345802226362,0.0434071
30.353803226362,0.0414081
30.363840926207,0.0414458
30.373803226362,0.0414081
30.383803226362,0.0414081
30.393803226362,0.0414081
30.404771240199,0.0423761
30.413803240199,0.0414081
30.423803240199,0.0414081
30.433803240199,0.0414081
30.443803240199,0.0414081
30.453803240199,0.0414081
30.463803240199,0.0414081
30.473803240199,0.0414081
30.483803240199,0.0414081
30.493803240199,0.0414081
30.504888254049,0.0424931
30.514600254049,0.0422051
30.523803254049,0.0414081
30.533803254049,0.0414081
30.543803254049,0.0414081
30.554393254049,0.0419981
30.563803254049,0.0414081
30.573803254049,0.0414081
30.583803254049,0.0414081
30.593803254049,0.0414081
30.603803267905,0.0414081
30.613803267905,0.0414081
30.624627267905,0.0422321
30.633803267905,0.0414081
30.643803267905,0.0414081
30.653803267905,0.0414081
30.663803267905,0.0414081
30.674609267905,0.0422141
30.684536185565,0.042141
30.693803267905,0.0414081
30.703803281829,0.0414081
30.713803281829,0.0414081
30.723803281829,0.0414081
30.733803281829,0.0414081
30.743803281829,0.0414081
30.753803281829,0.0414081
30.763803281829,0.0414081
30.774411281829,0.0420161
30.783803281829,0.0414081
30.793803281829,0.0414081
30.80380329576,0.0414081
30.81380329576,0.0414081
30.82380329576,0.0414081
30.83380329576,0.0414081
30.84380329576,0.0414081
30.85380329576,0.0414081
30.86443829576,0.0420431
30.87459129576,0.0421961
30.88380329576,0.0414081
30.89380329576,0.0414081
30.903803309698,0.0414082
30.913803309698,0.0414082
30.923803309698,0.0414082
30.933803309698,0.0414082
30.943803309698,0.0414082
30.953803309698,0.0414082
30.963803309698,0.0414082
30.973803309698,0.0414082
30.983803309698,0.0414082
30.993803309698,0.0414082
31.003803323843,0.0414082
31.013803323843,0.0414082
31.023803323843,0.0414082
31.034717323843,0.0423222
31.043803323843,0.0414082
31.054825323843,0.0424302
31.063803323843,0.0414082
31.074672323843,0.0422772
31.083803323843,0.0414082
31.093803323843,0.0414082
31.103803338228,0.0414082
31.113803338228,0.0414082
31.123803338228,0.0414082
31.135145338228,0.0427502
31.144708338228,0.0423132
31.154762338228,0.0423672
31.163803338228,0.0414082
31.174708338228,0.0423132
31.184816338228,0.0424212
31.193803338228,0.0414082
31.203803352704,0.0414082
31.215712352704,0.0433172
31.223803352704,0.0414082
31.234137500904,0.0417423
31.243803352704,0.0414082
31.253803352704,0.0414082
31.263803352704,0.0414082
31.273803352704,0.0414082
31.283803352704,0.0414082
31.293803352704,0.0414082
31.30380336695,0.0414082
31.31380336695,0.0414082
31.32380336695,0.0414082
31.33559536695,0.0432002
31.34380336695,0.0414082
31.35380336695,0.0414082
31.36380336695,0.0414082
31.37380336695,0.0414082
31.38380336695,0.0414082
31.39380336695,0.0414082
31.403803380816,0.0414082
31.416369380816,0.0439742
31.423803380816,0.0414082
31.433803380816,0.0414082
31.443803380816,0.0414082
31.453803380816,0.0414082
31.463803380816,0.0414082
31.473803380816,0.0414082
31.485649380816,0.0432542
31.493803380816,0.0414082
31.503803394496,0.0414082
31.514348394496,0.0419532
31.523803394496,0.0414082
31.533803394496,0.0414082
31.543803394496,0.0414082
31.555280394496,0.0428852
31.564277020781,0.0418819
31.573803394496,0.0414082
31.583803394496,0.0414082
31.594934455244,0.0425393
31.603803408056,0.0414083
31.613803408056,0.0414083
31.623803408056,0.0414083
31.633803408056,0.0414083
31.643803408056,0.0414083
31.653803408056,0.0414083
31.663803408056,0.0414083
31.674690408056,0.0422953
31.683803408056,0.0414083
31.693803408056,0.0414083
31.704843421494,0.0424483
31.713803421494,0.0414083
31.723803421494,0.0414083
31.735685838613,0.0432907
31.744663421494,0.0422683
31.754645421494,0.0422503
31.763803421494,0.0414083
31.773803421494,0.0414083
31.783803421494,0.0414083
31.794492421494,0.0420973
31.803803434809,0.0414083
31.813803434809,0.0414083
31.823803434809,0.0414083
31.834465434809,0.0420703
31.844726434809,0.0423313
31.853803434809,0.0414083
31.863803434809,0.0414083
31.873803434809,0.0414083
31.883803434809,0.0414083
31.894735434809,0.0423403
31.903803448,0.0414083
31.913803448,0.0414083
31.924708448,0.0423133
31.933803448,0.0414083
31.944476818359,0.0420817
31.954771448,0.0423763
31.963803448,0.0414083
31.973803448,0.0414083
31.983803448,0.0414083
31.994600448,0.0422053
32.004099909668,0.0417048
32.018192461065,0.0457973
32.023803461065,0.0414083
32.036252461065,0.0438573
32.043803461065,0.0414083
32.055030164425,0.042635
32.066135461065,0.0437403
32.074510461065,0.0421153
32.084636461065,0.0422413
32.093803461065,0.0414083
32.104380070559,0.0419849
32.114915474004,0.0425203
32.123803474004,0.0414083
32.133803474004,0.0414083
32.144348474004,0.0419533
32.153803474004,0.0414083
32.164816474004,0.0424213
32.173803474004,0.0414083
32.183803474004,0.0414083
32.194519474004,0.0421243
32.20469948682,0.0423043
32.21380348682,0.0414083
32.22501948682,0.0426243
32.23380348682,0.0414083
