X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
53.841325952311,1
54.841325952311,2
102.031164139202,3
160.705144700917,4
229.068321094725,5
230.068321094725,6
362.189084341701,7
