X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
71.41533849294,1
72.41533849294,2
102.887490464367,3
161.604531010988,4
228.221562879065,5
351.498775498058,6
436.070792028169,7
