X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
51.761661800955,1
52.761661800955,2
98.229466839947,3
99.229466839947,4
102.590323212226,5
103.590323212226,6
103.835855805876,7
104.835855805876,8
169.02824819713,9
229.361733999388,10
365.255789054892,11
434.240951753114,12
