X,frankfurt_urban_mipv6.MA[0].udpApp[0]/endToEndDelay:vector
30.227589568801,0.105539
30.228222287287,0.0961718
30.228936005773,0.0868855
30.229550724259,0.0775003
30.230273442745,0.068223
30.231023161231,0.0589727
30.231628879717,0.0495784
30.233491166495,0.0414407
30.243491166495,0.0414407
30.253491166495,0.0414407
30.263491166495,0.0414407
30.273491166495,0.0414407
30.283491166495,0.0414407
30.293491166495,0.0414407
30.303491180003,0.0414407
30.314414180003,0.0423637
30.323491180003,0.0414407
30.334229631652,0.0421792
30.343491180003,0.0414407
30.353491180003,0.0414407
30.363491180003,0.0414407
30.373491180003,0.0414407
30.383491180003,0.0414407
30.393491180003,0.0414407
30.403491193544,0.0414407
30.414171193544,0.0421207
30.423491193544,0.0414407
30.433491193544,0.0414407
30.443491193544,0.0414407
30.453491193544,0.0414407
30.463491193544,0.0414407
30.473491193544,0.0414407
30.483491193544,0.0414407
30.493491193544,0.0414407
30.505751207128,0.0437007
30.513491207128,0.0414407
30.523491207128,0.0414407
30.533491207128,0.0414407
30.543895045938,0.0418446
30.553491207128,0.0414407
30.563491207128,0.0414407
30.574504207128,0.0424537
30.583491207128,0.0414407
30.593491207128,0.0414407
30.603491220733,0.0414408
30.613491220733,0.0414408
30.624063220733,0.0420128
30.633491220733,0.0414408
30.643491220733,0.0414408
30.653491220733,0.0414408
30.663491220733,0.0414408
30.673491220733,0.0414408
30.683491220733,0.0414408
30.693491220733,0.0414408
30.703491234385,0.0414408
30.713491234385,0.0414408
30.724468234385,0.0424178
30.733491234385,0.0414408
30.743491234385,0.0414408
30.754099234385,0.0420488
30.764234234385,0.0421838
30.773684159105,0.0416337
30.784126234385,0.0420758
30.793491234385,0.0414408
30.803491248093,0.0414408
30.813491248093,0.0414408
30.823491248093,0.0414408
30.833491248093,0.0414408
30.844486248093,0.0424358
30.853491248093,0.0414408
30.863491248093,0.0414408
30.873491248093,0.0414408
30.88410225701,0.0420518
30.895346248093,0.0432958
30.903491261816,0.0414408
30.91461425537,0.0425638
30.925193261816,0.0431428
30.933491261816,0.0414408
30.943491261816,0.0414408
30.953491261816,0.0414408
30.963491261816,0.0414408
30.973491261816,0.0414408
30.983491261816,0.0414408
30.993491261816,0.0414408
31.00349127558,0.0414408
31.01349127558,0.0414408
31.02349127558,0.0414408
