X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
75.254678499305,1
76.254678499305,2
103.79520796424,3
104.79520796424,4
106.027769657446,5
107.027769657446,6
107.883633425521,7
108.883633425521,8
172.157172104515,9
231.668140392695,10
335.53302785241,11
