X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.003893744644,1
68.003893744644,2
103.153628844376,3
159.061104362989,4
229.874918135599,5
338.903528241036,6
436.681585682361,7
