X,frankfurt_urban_mipv6.MA[0].udpApp[0]/endToEndDelay:vector
30.227944502927,0.105243
30.228676347471,0.0959749
30.230403192015,0.0877018
30.231081036559,0.0783796
30.231713881103,0.0690124
30.232328725647,0.0596273
30.233051570191,0.0503501
30.23472002137,0.0420186
30.24407602137,0.0413746
30.255684465525,0.042983
30.26407602137,0.0413746
30.27407602137,0.0413746
30.28407602137,0.0413746
30.29490902137,0.0422076
30.30407603527,0.0413746
30.31473803527,0.0420366
30.32407603527,0.0413746
30.33407603527,0.0413746
30.34407603527,0.0413746
30.35407603527,0.0413746
30.36407603527,0.0413746
30.37407603527,0.0413746
30.38407603527,0.0413746
30.39471103527,0.0420096
30.404076049209,0.0413746
30.414076049209,0.0413746
30.424076049209,0.0413746
30.434076049209,0.0413746
30.445080049209,0.0423786
30.454076049209,0.0413746
30.464076049209,0.0413746
30.474076049209,0.0413746
30.484076049209,0.0413746
30.494076049209,0.0413746
30.504076063173,0.0413746
30.514076063173,0.0413746
30.524076063173,0.0413746
30.534076063173,0.0413746
30.544794223414,0.0420928
30.554076063173,0.0413746
30.564076063173,0.0413746
30.574076063173,0.0413746
30.584076063173,0.0413746
30.594076063173,0.0413746
30.60407607718,0.0413746
30.61478307718,0.0420816
30.62407607718,0.0413746
30.63407607718,0.0413746
30.64471107718,0.0420096
30.65407607718,0.0413746
30.66407607718,0.0413746
30.67481907718,0.0421176
30.68407607718,0.0413746
30.69474707718,0.0420456
30.70407609146,0.0413747
30.71407609146,0.0413747
30.72407609146,0.0413747
30.73407609146,0.0413747
30.74407609146,0.0413747
30.75407609146,0.0413747
30.76407609146,0.0413747
30.77407609146,0.0413747
30.78407609146,0.0413747
30.79407609146,0.0413747
30.804999105991,0.0422977
30.814076105991,0.0413747
30.824076105991,0.0413747
30.834076105991,0.0413747
30.844076105991,0.0413747
30.854076105991,0.0413747
30.864076105991,0.0413747
30.874076105991,0.0413747
30.884076105991,0.0413747
30.894076105991,0.0413747
30.904442130206,0.0417407
30.914076120352,0.0413747
30.924076120352,0.0413747
30.934076120352,0.0413747
30.944076120352,0.0413747
30.954076120352,0.0413747
30.964639120352,0.0419377
30.974076120352,0.0413747
30.984076120352,0.0413747
30.994076120352,0.0413747
31.004076134443,0.0413747
31.014076134443,0.0413747
31.024076134443,0.0413747
31.034076134443,0.0413747
31.044076134443,0.0413747
31.054076134443,0.0413747
31.064076134443,0.0413747
31.074076134443,0.0413747
31.084846134443,0.0421447
31.094076134443,0.0413747
31.104076148224,0.0413747
31.114076148224,0.0413747
31.124972148224,0.0422707
31.134076148224,0.0413747
31.144076148224,0.0413747
31.154076148224,0.0413747
31.164076148224,0.0413747
31.174837148224,0.0421357
31.184076148224,0.0413747
31.194076148224,0.0413747
31.204076161885,0.0413747
31.214076161885,0.0413747
31.224076161885,0.0413747
31.234076161885,0.0413747
31.245089161885,0.0423877
31.254076161885,0.0413747
31.266705161885,0.0440037
31.274076161885,0.0413747
31.284076161885,0.0413747
31.295036483605,0.042335
31.304076175426,0.0413747
31.314076175426,0.0413747
31.325125175426,0.0424237
31.334076175426,0.0413747
31.344076175426,0.0413747
31.354076175426,0.0413747
31.364264381237,0.0415629
31.374076175426,0.0413747
31.384076175426,0.0413747
31.394076175426,0.0413747
31.404076188843,0.0413748
31.414076188843,0.0413748
31.425847105567,0.0431457
31.434900188843,0.0421988
31.444076188843,0.0413748
31.457781188843,0.0450798
31.464076188843,0.0413748
31.474076188843,0.0413748
31.484076188843,0.0413748
31.494076188843,0.0413748
31.504076202136,0.0413748
31.514076202136,0.0413748
31.524990202136,0.0422888
31.534684202136,0.0419828
31.544076202136,0.0413748
31.554076202136,0.0413748
31.564756202136,0.0420548
31.574963202136,0.0422618
31.584846202136,0.0421448
31.594076202136,0.0413748
31.604222334528,0.0415209
31.615071215305,0.0423698
31.624076215305,0.0413748
31.634076215305,0.0413748
31.644076215305,0.0413748
31.656534215305,0.0438328
31.665409215305,0.0427078
31.674076215305,0.0413748
31.684076215305,0.0413748
31.696426215305,0.0437248
31.708258228347,0.0455568
31.718879228347,0.0461778
31.724076228347,0.0413748
31.734076228347,0.0413748
31.745017228347,0.0423158
31.754076228347,0.0413748
31.764076228347,0.0413748
31.774076228347,0.0413748
31.784882228347,0.0421808
31.794945228347,0.0422438
31.804076241261,0.0413748
31.817907241261,0.0452058
31.824076241261,0.0413748
31.834076241261,0.0413748
31.844076241261,0.0413748
