X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.901958691889,1
68.901958691889,2
102.634860813042,3
165.392495365459,4
226.81451342412,5
227.81451342412,6
342.557181836885,7
