X,frankfurt_urban_mipv6.MA[0].udpApp[0]/endToEndDelay:vector
30.227742806677,0.10596
30.228429481929,0.0966471
30.229242157181,0.0874598
30.229973832433,0.0781914
30.230606507685,0.0688241
30.231221182937,0.0594388
30.231781858189,0.0499995
30.233169393946,0.041387
30.243169393946,0.041387
30.253169393946,0.041387
30.263169393946,0.041387
30.273169393946,0.041387
30.283169393946,0.041387
30.293169393946,0.041387
30.304263407672,0.042481
30.313169407672,0.041387
30.323169407672,0.041387
30.333169407672,0.041387
30.343169407672,0.041387
30.353169407672,0.041387
30.363169407672,0.041387
30.373169407672,0.041387
30.383169407672,0.041387
30.393169407672,0.041387
30.403169421425,0.041387
30.413169421425,0.041387
30.423169421425,0.041387
30.433169421425,0.041387
30.443169421425,0.041387
30.454227421425,0.042445
30.463169421425,0.041387
30.474272421425,0.04249
30.483169421425,0.041387
30.493169421425,0.041387
30.503169435202,0.041387
30.513948435202,0.042166
30.524029435202,0.042247
30.533759435202,0.041977
30.543169435202,0.041387
30.553169435202,0.041387
30.563169435202,0.041387
30.573169435202,0.041387
30.583169435202,0.041387
30.593169435202,0.041387
30.603169449017,0.0413871
30.613169449017,0.0413871
30.623169449017,0.0413871
30.633169449017,0.0413871
30.643169449017,0.0413871
30.653169449017,0.0413871
30.663169449017,0.0413871
30.673169449017,0.0413871
30.683169449017,0.0413871
30.693169449017,0.0413871
30.703169462873,0.0413871
30.713169462873,0.0413871
30.723169462873,0.0413871
30.733795462873,0.0420131
30.743169462873,0.0413871
30.753169462873,0.0413871
30.763169462873,0.0413871
30.773169462873,0.0413871
30.783169462873,0.0413871
30.793169462873,0.0413871
30.803169476736,0.0413871
30.814254476736,0.0424721
30.823169476736,0.0413871
30.833169476736,0.0413871
30.843169476736,0.0413871
30.853169476736,0.0413871
30.863169476736,0.0413871
30.873831476736,0.0420491
30.883169476736,0.0413871
30.893169476736,0.0413871
30.90400249064,0.0422201
30.91316949064,0.0413871
30.92316949064,0.0413871
30.93316949064,0.0413871
30.94316949064,0.0413871
30.95316949064,0.0413871
30.963676952917,0.0418946
30.973325517702,0.0415431
30.98316949064,0.0413871
30.99316949064,0.0413871
31.003169504556,0.0413871
31.01395126416,0.0421689
31.023169504556,0.0413871
31.033169504556,0.0413871
31.043169504556,0.0413871
31.053169504556,0.0413871
31.063170720837,0.0413883
31.073169504556,0.0413871
31.083169504556,0.0413871
31.093169504556,0.0413871
31.103169518508,0.0413871
31.113169518508,0.0413871
31.123169518508,0.0413871
31.133169518508,0.0413871
31.144826518508,0.0430441
31.153169518508,0.0413871
31.163894518508,0.0421121
31.173169518508,0.0413871
31.183169518508,0.0413871
31.193169518508,0.0413871
31.203169532468,0.0413871
31.213169532468,0.0413871
31.223867532468,0.0420851
31.233169532468,0.0413871
31.243169532468,0.0413871
31.253169532468,0.0413871
31.263169532468,0.0413871
31.273169532468,0.0413871
31.283169532468,0.0413871
31.293169532468,0.0413871
31.303169546741,0.0413871
31.313169546741,0.0413871
31.323169546741,0.0413871
31.334074546741,0.0422921
31.343169546741,0.0413871
31.353169546741,0.0413871
31.363169546741,0.0413871
31.373169546741,0.0413871
31.383169546741,0.0413871
31.393169546741,0.0413871
31.403169561227,0.0413872
31.413169561227,0.0413872
31.423169561227,0.0413872
31.434164561227,0.0423822
31.443169561227,0.0413872
31.453169561227,0.0413872
31.463169561227,0.0413872
31.473169561227,0.0413872
31.484245561227,0.0424632
31.493169561227,0.0413872
31.503169575635,0.0413872
31.513169575635,0.0413872
31.523169575635,0.0413872
31.534826575635,0.0430442
31.543169575635,0.0413872
31.553169575635,0.0413872
31.563169575635,0.0413872
31.573169575635,0.0413872
31.585924575635,0.0441422
31.594020575635,0.0422382
31.603169589746,0.0413872
31.614200589746,0.0424182
31.623169589746,0.0413872
31.633169589746,0.0413872
31.645258589746,0.0434762
31.653169589746,0.0413872
31.663169589746,0.0413872
31.674038589746,0.0422562
31.683169589746,0.0413872
31.693169589746,0.0413872
31.703169603507,0.0413872
31.713169603507,0.0413872
31.723903603507,0.0421212
31.734173603507,0.0423912
31.743711617913,0.0419292
31.753169603507,0.0413872
31.763714603507,0.0419322
31.773169603507,0.0413872
31.783169603507,0.0413872
31.793169603507,0.0413872
31.803858617162,0.0420762
31.813948617162,0.0421662
31.823858617162,0.0420762
31.833169617162,0.0413872
31.843169617162,0.0413872
31.853795617162,0.0420132
31.863169617162,0.0413872
31.873169617162,0.0413872
31.883169617162,0.0413872
31.893169617162,0.0413872
31.903169630697,0.0413872
31.913169630697,0.0413872
31.925713630697,0.0439312
31.933867630697,0.0420852
31.943169630697,0.0413872
31.953903630697,0.0421212
31.963169630697,0.0413872
31.977909630697,0.0461272
31.983169630697,0.0413872
31.993169630697,0.0413872
32.004312447734,0.0425301
32.013714644109,0.0419322
32.023732644109,0.0419502
32.033169644109,0.0413872
32.043169644109,0.0413872
32.054074644109,0.0422922
32.063741644109,0.0419592
32.073777644109,0.0419952
32.083169644109,0.0413872
32.093957644109,0.0421752
32.103169657397,0.0413873
32.113169657397,0.0413873
32.123169657397,0.0413873
32.13459491832,0.0428125
32.143169657397,0.0413873
32.154191657397,0.0424093
32.163169657397,0.0413873
32.173169657397,0.0413873
32.183169657397,0.0413873
32.193169657397,0.0413873
32.20424567056,0.0424633
32.213413137887,0.0416307
