X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
69.389904196754,1
70.389904196754,2
100.206887998736,3
163.284469462816,4
231.803745674657,5
361.710830046113,6
439.942826331046,7
