X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
72.164254718515,1
73.164254718515,2
103.94623550681,3
104.94623550681,4
164.503591962968,5
230.006530902231,6
318.746993260559,7
