X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
69.510485426102,1
70.510485426102,2
103.430767086327,3
159.076171552274,4
227.659619460709,5
349.461141472832,6
435.785513518969,7
