X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.121473275495,1
65.121473275495,2
101.619795980834,3
171.401759420659,4
233.164245212446,5
234.164245212446,6
364.371466428732,7
436.498868216097,8
