X,frankfurt_urban_n_vehicles.MA[2].udpApp[0]/endToEndDelay:vector
34.287740388299,0.0560418
34.290635670949,0.0489371
34.294525953599,0.0428274
34.301230244298,0.0395317
34.314037566716,0.042339
34.318413889134,0.0367153
34.329733003458,0.0380345
34.349495081685,0.0477965
34.351314404103,0.0396159
34.361271726521,0.0395732
34.371545048939,0.0398465
34.390946371357,0.0492478
34.393098693775,0.0414001
34.396874623883,0.0351761
34.4192870349,0.0475885
34.423330396676,0.0416318
34.429597758452,0.0378992
34.4362790349,0.0345805
34.446104631799,0.0344061
34.456104631799,0.0344061
34.467467591471,0.035769
34.476955631799,0.0352571
34.486104631799,0.0344061
34.4982460349,0.0365475
34.515848066135,0.0441495
34.519716466957,0.0380179
34.529304066135,0.0376055
34.53610463961,0.0344061
34.54610463961,0.0344061
34.559832066135,0.0381335
34.56710863961,0.0354101
34.589075189073,0.0473766
34.612005731498,0.0603072
34.62349917111,0.0618006
34.626268610722,0.0545701
34.631352050334,0.0496535
34.635530489946,0.0438319
34.643687929558,0.0419894
34.65248136917,0.0407828
34.660504808782,0.0388063
34.67599076944,0.0442922
34.677747209052,0.0360487
34.690992097218,0.0392935
34.701293544384,0.039595
34.706104654871,0.0344061
34.716104654871,0.0344061
34.744144226012,0.0524457
34.748106703992,0.0464082
34.752596181972,0.0408976
34.756995659952,0.0352971
34.767108654871,0.0354101
34.778098128032,0.0363996
34.786104654871,0.0344061
34.798202128032,0.0365036
34.806104662355,0.0344061
34.816104662355,0.0344061
34.835678158692,0.0439796
34.840599674816,0.0389011
34.856954276208,0.0452557
34.872816792332,0.0511182
34.896371808318,0.0646733
34.899970324442,0.0582718
34.903000870958,0.0513023
34.921807914486,0.0601094
34.929260468356,0.0575619
34.933741022226,0.0520425
34.937172576096,0.045474
34.941153129966,0.0394546
34.946104669709,0.0344061
34.956280409715,0.0345819
34.966104669709,0.0344061
34.993346437192,0.0516479
35.000014991062,0.0483164
35.003338575099,0.04164
35.022996166393,0.0512976
35.027206757687,0.0455082
35.031205348981,0.0395068
35.038224940275,0.0365264
35.053048219251,0.0413497
