X,frankfurt_urban_n_vehicles.MA[2].idLayer/sequenceUpdateCa:vector
187.793579919024,1
188.293579919024,2
188.793579919024,3
189.293579919024,4
189.432956462537,5
189.932956462537,6
190.432956462537,7
190.932956462537,8
191.432956462537,9
191.932956462537,10
192.432956462537,11
192.932956462537,12
193.227193402062,13
290.976747668728,14
338.523973246803,15
380.776326667496,16
381.276326667496,17
381.776326667496,18
382.276326667496,19
382.776326667496,20
383.276326667496,21
383.776326667496,22
384.276326667496,23
384.776326667496,24
385.276326667496,25
385.776326667496,26
386.276326667496,27
386.776326667496,28
387.276326667496,29
387.776326667496,30
388.276326667496,31
388.776326667496,32
389.276326667496,33
389.776326667496,34
390.276326667496,35
390.776326667496,36
391.276326667496,37
391.776326667496,38
392.276326667496,39
392.776326667496,40
393.276326667496,41
393.776326667496,42
394.276326667496,43
394.776326667496,44
395.276326667496,45
395.776326667496,46
396.276326667496,47
396.776326667496,48
397.276326667496,49
397.776326667496,50
398.276326667496,51
398.776326667496,52
399.276326667496,53
399.676295152844,54
400.176295152844,55
400.676295152844,56
401.176295152844,57
401.563560178611,58
