X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.666955606146,1
204.666955606146,2
206.666955606146,3
210.666955606146,4
218.666955606146,5
234.666955606146,6
266.666955606146,7
298.666955606146,8
304.307840877946,1
305.307840877946,2
307.307840877946,3
311.307840877946,4
319.307840877946,5
335.307840877946,6
343.099546815027,1
344.099546815027,2
346.099546815027,3
350.099546815027,4
358.099546815027,5
374.099546815027,6
403.266947652368,1
404.266947652368,2
