X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.414812432919,1
198.414812432919,2
200.414812432919,3
204.414812432919,4
212.414812432919,5
228.414812432919,6
260.414812432919,7
292.414812432919,8
298.187502698615,1
299.187502698615,2
301.187502698615,3
305.187502698615,4
313.187502698615,5
329.187502698615,6
336.619036036346,1
337.619036036346,2
339.619036036346,3
343.619036036346,4
351.619036036346,5
367.619036036346,6
397.372867589868,1
398.372867589868,2
400.372867589868,3
404.372867589868,4
