X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.963887471676,1
207.963887471676,2
209.963887471676,3
213.963887471676,4
221.963887471676,5
237.963887471676,6
269.963887471676,7
301.758625317406,1
302.758625317406,2
304.758625317406,3
308.758625317406,4
316.758625317406,5
332.758625317406,6
345.916192038764,1
346.916192038764,2
348.916192038764,3
352.916192038764,4
360.916192038764,5
376.916192038764,6
380.535722189345,1
381.535722189345,2
383.535722189345,3
