X,frankfurt_urban_n_vehicles_mipv6.MA[6].tcpApp[0]/endToEndDelay:vector
43.070997942416,0.354748
43.216257274223,0.135259
43.355681328333,0.129424
43.500024631474,0.134343
43.638031311923,0.128007
43.789518236682,0.141487
43.950160659213,0.150642
44.091382921457,0.131222
44.242973236953,0.14159
44.422305923267,0.169333
44.610129185295,0.177823
44.752750947278,0.132622
44.900594061245,0.137843
45.04211552961,0.131521
45.183090555603,0.130975
45.333526657968,0.140436
45.476823787434,0.133297
45.615230437463,0.128407
45.75512990447,0.129899
45.893750018696,0.12862
46.048150545667,0.144401
46.196205113948,0.138055
46.342243742628,0.136039
46.495215605675,0.142972
46.656798758239,0.151583
46.795552599999,0.128754
46.981945730757,0.176393
47.120703877018,0.128758
47.278757840397,0.148054
47.426303797426,0.137546
47.592055235646,0.155751
47.737822386384,0.135767
47.874922432758,0.1271
48.036756849766,0.151834
48.181630320656,0.134873
48.334797700183,0.143167
48.489607808472,0.14481
48.656084416801,0.156477
48.840133984792,0.17405
48.980229905789,0.130096
49.148258396356,0.158028
49.310065136363,0.151807
49.468420845411,0.148356
49.610661361087,0.132241
49.752179722568,0.131518
49.892074968506,0.129895
50.037842510318,0.135768
50.179032837095,0.13119
50.316518479553,0.127486
50.469554929659,0.143036
50.618040078134,0.138485
50.768078655436,0.140039
50.941735849431,0.163657
51.223973585419,0.272238
51.415016641458,0.181043
51.577918659868,0.152902
51.747786186362,0.159868
52.018816133533,0.26103
52.198881849823,0.170066
53.461407068263,1.25253
53.760686071426,0.289279
54.989786727707,1.2191
55.279548047901,0.279761
55.504621615621,0.215074
55.710737961267,0.196116
55.931227910107,0.21049
56.184391178934,0.243163
56.390696179809,0.196305
56.560544417499,0.159848
56.734297057972,0.163753
56.980483089436,0.236186
57.209768246731,0.219285
57.393036293947,0.173268
57.632414124199,0.229378
57.862671389538,0.220257
58.035865197279,0.163194
58.231960477293,0.186095
58.408025542265,0.166065
58.557924618453,0.139899
58.705534322575,0.13761
59.876252394539,1.16072
60.182711425867,0.296459
60.393810139082,0.201099
60.612315675561,0.208506
60.7905719851,0.168256
61.004107531259,0.203536
61.275677819513,0.26157
61.449718127764,0.16404
61.671032202566,0.211314
61.991122452541,0.31009
62.278260872731,0.277138
62.528671891269,0.240411
62.701712255914,0.16304
62.875989492029,0.164277
64.041854132669,1.15586
64.455062545615,0.403208
64.721378058899,0.256316
64.910437520967,0.179059
65.187177060977,0.26674
65.550457315898,0.35328
66.950076862878,1.38962
67.385545669469,0.425469
74.680848774196,7.2853
75.053553798603,0.362705
75.265003476129,0.20145
75.51747699656,0.242474
75.729685834071,0.202209
75.972844345567,0.233159
76.189630874942,0.206787
76.392670434957,0.19304
76.608564576081,0.205894
76.782994256896,0.16443
78.223056082642,1.43006
78.554445518547,0.321389
78.800633250984,0.236188
78.980163954249,0.169531
79.160643910826,0.17048
79.401048006594,0.230404
79.565800940721,0.154753
79.779496031502,0.203695
80.003573251376,0.214077
80.235136653647,0.221563
80.392667692528,0.147531
80.602194472619,0.199527
80.817861292258,0.205667
81.055593680065,0.227732
82.384670397825,1.31908
82.736638779256,0.341968
82.949791271519,0.203152
83.190767047367,0.230976
83.363726417209,0.162959
83.531526697554,0.1578
83.675288216306,0.133762
83.835333465793,0.150045
85.036161612426,1.19083
85.346836415452,0.300675
85.513844163043,0.157008
85.716160009494,0.192316
85.889828114708,0.163668
86.104808653015,0.204981
86.277169237898,0.162361
86.443964886704,0.156796
86.621008608828,0.167044
87.840243359828,1.20923
88.131406985478,0.281164
88.439952852622,0.298546
88.685783163905,0.23583
88.845333794839,0.149551
89.004853724971,0.14952
89.151404417882,0.136551
89.306773743851,0.145369
89.449360028173,0.132586
89.602945602604,0.143586
89.822978176397,0.210033
90.031527448974,0.198549
90.227589857013,0.186062
90.412274852734,0.174685
90.589418572424,0.167144
90.791840461131,0.192422
91.031012632924,0.229172
91.257126923852,0.216114
91.449876831899,0.18275
91.688703968308,0.228827
91.855596335577,0.156892
92.084143574488,0.218547
92.286753310964,0.19261
92.472797311953,0.176044
92.657758721885,0.174961
92.921715649487,0.253957
93.172260914396,0.240545
93.597508134506,0.415247
93.844337148767,0.236829
94.069925170831,0.215588
94.230307136376,0.150382
94.397328852491,0.157022
94.549616056138,0.142287
95.759281529506,1.19967
96.049411032578,0.28013
96.217182159028,0.157771
96.376341535614,0.149159
96.525859210739,0.139518
96.788279149068,0.25242
96.994229701506,0.195951
97.21210394876,0.207874
97.445373162149,0.223269
97.783158176955,0.327785
98.079072120356,0.285914
98.28253433048,0.193462
98.440117733958,0.147583
98.61980114911,0.169683
98.810739296682,0.180938
100.115827622766,1.29509
100.421562946941,0.295735
100.647760296308,0.216197
100.84897033136,0.19121
102.081518674035,1.22255
104.634694532707,2.54318
112.336962487978,7.69227
112.672209331688,0.325247
112.911013391907,0.228804
113.142660966932,0.221648
113.371235386798,0.218574
113.600192715425,0.218957
113.8265297672,0.216337
114.055776483719,0.219247
114.282153607873,0.216377
114.505362526517,0.213209
114.727482954638,0.21212
114.951072757975,0.21359
115.175192663655,0.21412
115.400161384305,0.214969
115.622092567659,0.211931
115.844376828288,0.212284
116.067319905266,0.212943
116.292156927883,0.214837
116.516207257798,0.21405
116.739238147226,0.213031
116.962132626079,0.212894
117.184218597333,0.212086
117.407845302383,0.213627
117.629595959248,0.211751
117.853675386367,0.214079
118.076706562577,0.213031
118.300945075432,0.214239
118.522632471291,0.211687
118.744634815435,0.212002
118.967102041086,0.212467
119.189185299409,0.212083
119.413700528863,0.214515
119.636965043956,0.213265
119.862655878352,0.215691
120.088457655246,0.215802
