X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateDa:vector
18.6,0
51.911810781359,1
51.921810781359,2
51.931810781359,3
51.941810781359,4
51.951810781359,5
51.961810781359,6
51.971810781359,7
51.981810781359,8
51.991810781359,9
52.001810781359,10
52.011810781359,11
52.021810781359,12
52.031810781359,13
52.041810781359,14
52.051810781359,15
52.061810781359,16
52.071810781359,17
52.081810781359,18
52.091810781359,19
52.101810781359,20
52.111810781359,21
52.121810781359,22
52.131810781359,23
52.141810781359,24
52.151810781359,25
52.161810781359,26
52.171810781359,27
52.181810781359,28
52.191810781359,29
52.201810781359,30
52.211810781359,31
52.221810781359,32
52.231810781359,33
52.241810781359,34
52.251810781359,35
52.261810781359,36
52.271810781359,37
52.281810781359,38
52.291810781359,39
52.301810781359,40
52.311810781359,41
52.321810781359,42
52.331810781359,43
52.341810781359,44
52.351810781359,45
52.361810781359,46
52.371810781359,47
52.381810781359,48
52.391810781359,49
52.401810781359,50
52.411810781359,51
52.421810781359,52
52.431810781359,53
52.441810781359,54
52.451810781359,55
52.461810781359,56
52.471810781359,57
52.481810781359,58
52.491810781359,59
52.501810781359,60
52.511810781359,61
52.521810781359,62
52.531810781359,63
52.541810781359,64
52.551810781359,65
52.561810781359,66
52.571810781359,67
52.581810781359,68
52.591810781359,69
52.601810781359,70
52.611810781359,71
52.621810781359,72
52.631810781359,73
52.641810781359,74
52.651810781359,75
52.661810781359,76
52.671810781359,77
52.681810781359,78
52.691810781359,79
52.701810781359,80
52.711810781359,81
52.721810781359,82
52.731810781359,83
52.741810781359,84
52.751810781359,85
52.761810781359,86
52.771810781359,87
52.781810781359,88
52.791810781359,89
52.801810781359,90
52.811810781359,91
52.821810781359,92
52.831810781359,93
52.841810781359,94
52.851810781359,95
52.861810781359,96
52.871810781359,97
52.881810781359,98
52.891810781359,99
52.901810781359,100
52.911810781359,101
52.921810781359,102
52.931810781359,103
52.941810781359,104
52.951810781359,105
52.961810781359,106
52.971810781359,107
52.981810781359,108
52.991810781359,109
53.001810781359,110
53.011810781359,111
53.021810781359,112
53.031810781359,113
53.041810781359,114
53.051810781359,115
53.061810781359,116
53.071810781359,117
53.081810781359,118
53.091810781359,119
53.101810781359,120
53.111810781359,121
53.121810781359,122
53.131810781359,123
53.141810781359,124
53.151810781359,125
53.161810781359,126
53.171810781359,127
53.181810781359,128
53.191810781359,129
53.201810781359,130
53.211810781359,131
53.221810781359,132
53.231810781359,133
53.241810781359,134
53.251810781359,135
53.261810781359,136
53.271810781359,137
53.281810781359,138
53.291810781359,139
53.301810781359,140
53.311810781359,141
