X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
68.558112673654,1
68.951090145297,2
69.451090145297,3
69.951090145297,4
70.451090145297,5
70.951090145297,6
71.451090145297,7
71.951090145297,8
72.451090145297,9
163.535679951874,10
164.035679951874,11
300.362465030846,12
300.862465030846,13
301.362465030846,14
301.862465030846,15
302.362465030846,16
302.862465030846,17
303.362465030846,18
303.862465030846,19
304.362465030846,20
304.862465030846,21
305.362465030846,22
305.862465030846,23
306.362465030846,24
306.862465030846,25
307.362465030846,26
307.862465030846,27
308.362465030846,28
308.862465030846,29
309.362465030846,30
309.862465030846,31
310.362465030846,32
310.862465030846,33
311.362465030846,34
311.862465030846,35
312.362465030846,36
312.862465030846,37
313.362465030846,38
313.862465030846,39
314.362465030846,40
314.862465030846,41
315.362465030846,42
315.862465030846,43
316.362465030846,44
316.862465030846,45
317.362465030846,46
317.862465030846,47
318.362465030846,48
318.862465030846,49
319.362465030846,50
319.862465030846,51
320.362465030846,52
320.862465030846,53
321.362465030846,54
321.862465030846,55
322.362465030846,56
322.862465030846,57
323.362465030846,58
323.862465030846,59
324.362465030846,60
324.862465030846,61
325.362465030846,62
325.862465030846,63
326.362465030846,64
326.862465030846,65
327.362465030846,66
327.862465030846,67
328.362465030846,68
328.862465030846,69
329.362465030846,70
329.862465030846,71
330.362465030846,72
330.862465030846,73
331.362465030846,74
331.862465030846,75
332.362465030846,76
332.862465030846,77
333.362465030846,78
333.862465030846,79
334.362465030846,80
334.862465030846,81
335.362465030846,82
335.862465030846,83
336.362465030846,84
336.862465030846,85
337.362465030846,86
337.862465030846,87
338.362465030846,88
338.862465030846,89
339.362465030846,90
339.862465030846,91
340.362465030846,92
340.862465030846,93
341.362465030846,94
341.862465030846,95
342.362465030846,96
342.862465030846,97
343.362465030846,98
343.862465030846,99
344.362465030846,100
344.862465030846,101
345.362465030846,102
345.862465030846,103
346.362465030846,104
346.407754989723,105
346.907754989723,106
347.407754989723,107
347.907754989723,108
348.407754989723,109
348.907754989723,110
349.407754989723,111
349.907754989723,112
350.407754989723,113
350.907754989723,114
351.407754989723,115
351.907754989723,116
405.0218528852,117
405.5218528852,118
406.0218528852,119
